,nose,left_eye,right_eye,left_ear,right_ear,left_shoulder,right_shoulder,left_elbow,right_elbow,left_wrist,right_wrist,left_hip,right_hip,left_knee,right_knee,left_ankle,right_ankle,face_center,face_width,chin,face_height
179,"(0.30835307, 0.4877028, 0.6246741)","(0.29876506, 0.49779612, 0.5150754)","(0.2974282, 0.4754827, 0.53701776)","(0.3133933, 0.51037586, 0.55788517)","(0.30888832, 0.45908195, 0.4787134)","(0.36101112, 0.5263612, 0.68354857)","(0.3690239, 0.43426448, 0.7378165)","(0.39924097, 0.5504447, 0.5071669)","(0.40665123, 0.42480552, 0.34378448)","(0.38638386, 0.5261501, 0.24984354)","(0.38528043, 0.49203965, 0.24725083)","(0.5233963, 0.5268523, 0.7131713)","(0.527152, 0.456501, 0.77724075)","(0.64701426, 0.5661437, 0.59488964)","(0.67195845, 0.3855489, 0.5935206)","(0.7659395, 0.54239017, 0.61806065)","(0.8215865, 0.38850495, 0.69065785)","(0.3111408054828644, 0.4847289025783539, 0.5182992815971375)",0.05149136111140251,"(0.3461293578147888, 0.4827761650085449, 0.6820130546887716)",0.07619238264244947
180,"(0.3050167, 0.48795146, 0.6267277)","(0.2973249, 0.49754927, 0.52368546)","(0.29458717, 0.47637844, 0.51198053)","(0.3127813, 0.5046655, 0.5884947)","(0.30916688, 0.45239457, 0.5727042)","(0.36285657, 0.5193818, 0.7031686)","(0.36614776, 0.42049164, 0.7264928)","(0.38856182, 0.55454236, 0.49440557)","(0.38110805, 0.42047912, 0.26424325)","(0.36589432, 0.5196604, 0.32549277)","(0.36263746, 0.49002528, 0.26109374)","(0.52276516, 0.5305383, 0.70464826)","(0.5262556, 0.4574507, 0.78221965)","(0.6432596, 0.5836122, 0.56421375)","(0.67353314, 0.38735718, 0.6875601)","(0.76097536, 0.5482407, 0.80013186)","(0.81940645, 0.38350403, 0.76719844)","(0.3109740912914276, 0.47853003442287445, 0.580599457025528)",0.05239573493599892,"(0.3446736733118693, 0.4759416381518046, 0.685463031133016)",0.08287126339967761
181,"(0.29838204, 0.48516816, 0.51850766)","(0.28875813, 0.49739, 0.6189822)","(0.28743416, 0.47301978, 0.59734374)","(0.30963752, 0.50455713, 0.59417015)","(0.3068285, 0.45091328, 0.5849225)","(0.36065263, 0.52337325, 0.68237936)","(0.358604, 0.42038637, 0.6335403)","(0.38548082, 0.54089904, 0.47426465)","(0.3625872, 0.4495128, 0.2611155)","(0.3551585, 0.4559031, 0.21691313)","(0.35010177, 0.47341442, 0.2370758)","(0.52741146, 0.5277567, 0.75480783)","(0.5291151, 0.45502532, 0.78593886)","(0.6334541, 0.59558004, 0.8242731)","(0.6737889, 0.3883788, 0.70373315)","(0.757354, 0.5594013, 0.8045355)","(0.8135737, 0.378686, 0.7869724)","(0.30823300778865814, 0.4777352064847946, 0.5895463228225708)",0.05371734872460365,"(0.33921289443969727, 0.47630925973256427, 0.6114757657051086)",0.08356167679480804
182,"(0.28746438, 0.48174235, 0.410845)","(0.28078994, 0.49458635, 0.57114893)","(0.28275183, 0.4687993, 0.59330213)","(0.30210695, 0.50202084, 0.6009832)","(0.30581033, 0.44679937, 0.54437304)","(0.36502755, 0.5291415, 0.70980185)","(0.36303172, 0.42405972, 0.69480956)","(0.38628197, 0.5330209, 0.4384112)","(0.38686508, 0.44859993, 0.33339736)","(0.31702787, 0.47851378, 0.22145551)","(0.31378067, 0.4549998, 0.29568607)","(0.5313337, 0.5306822, 0.7794827)","(0.5342158, 0.45523593, 0.8033761)","(0.633922, 0.60765725, 0.8394446)","(0.6732313, 0.39046878, 0.7439014)","(0.76301694, 0.5769214, 0.836741)","(0.8031757, 0.37352246, 0.61834586)","(0.30395863950252533, 0.4744101017713547, 0.5726781189441681)",0.05534551292657852,"(0.33850788076718646, 0.47831451892852783, 0.6051521400610606)",0.10231693867294595
183,"(0.28677374, 0.4746295, 0.5011593)","(0.27502555, 0.4808143, 0.5600705)","(0.2792113, 0.46022353, 0.4564744)","(0.29644117, 0.4943396, 0.42433843)","(0.29645032, 0.44481063, 0.6576463)","(0.34810132, 0.5250505, 0.72646165)","(0.36351043, 0.43064696, 0.71962327)","(0.36752483, 0.51926607, 0.44857073)","(0.4040656, 0.43716037, 0.5022827)","(0.30103716, 0.4565534, 0.3593117)","(0.31583786, 0.4390998, 0.24831295)","(0.5303259, 0.52860796, 0.7920568)","(0.53422, 0.45582587, 0.79789317)","(0.6322323, 0.6134778, 0.85705155)","(0.67085505, 0.39388674, 0.70108265)","(0.77059525, 0.5956145, 0.81047606)","(0.8110188, 0.37096798, 0.619186)","(0.29644574224948883, 0.46957510709762573, 0.5409923642873764)",0.04952895641326904,"(0.3327951629956563, 0.4767756561438243, 0.6490814089775085)",0.09214287345888755
184,"(0.2807022, 0.47673208, 0.42407224)","(0.26591024, 0.48154426, 0.5737846)","(0.27008498, 0.45907164, 0.50870353)","(0.28577584, 0.49143836, 0.61964214)","(0.28808084, 0.44650432, 0.495465)","(0.34004304, 0.5192413, 0.72768986)","(0.35351822, 0.4307052, 0.5831896)","(0.35013324, 0.5159203, 0.38103712)","(0.3841399, 0.43542442, 0.40808544)","(0.27370214, 0.45364153, 0.26414442)","(0.27511066, 0.4391038, 0.24769059)","(0.5266637, 0.5338859, 0.7872412)","(0.5318252, 0.4582984, 0.77827036)","(0.62971985, 0.6222613, 0.83935523)","(0.67423594, 0.40209183, 0.81730896)","(0.76802397, 0.6100187, 0.85854864)","(0.80432385, 0.37056023, 0.5700885)","(0.28692834079265594, 0.4689713418483734, 0.5575535744428635)",0.044993117451667786,"(0.3247544864813487, 0.4755595127741496, 0.5783172349135081)",0.0881357711141379
185,"(0.2821449, 0.47740433, 0.42198938)","(0.27864897, 0.48204216, 0.6216172)","(0.27885813, 0.4675202, 0.44300833)","(0.29638562, 0.49555215, 0.5394559)","(0.29968625, 0.45485568, 0.6855567)","(0.34219807, 0.5197131, 0.7850406)","(0.35420868, 0.42937666, 0.59259814)","(0.28969684, 0.45464575, 0.2525846)","(0.3261262, 0.41291532, 0.21706739)","(0.22893474, 0.447653, 0.3537363)","(0.22778802, 0.43590125, 0.32371944)","(0.53155637, 0.54037833, 0.771201)","(0.53714705, 0.4620483, 0.80842376)","(0.6382606, 0.62939656, 0.7981761)","(0.67551696, 0.40764517, 0.83820224)","(0.7809137, 0.621382, 0.76885366)","(0.8020383, 0.36079273, 0.71145666)","(0.2980359345674515, 0.4752039164304733, 0.6125063002109528)",0.0408301018178463,"(0.32618388533592224, 0.4754980305830638, 0.5998760461807251)",0.08816044074413817
186,"(0.29968524, 0.48172206, 0.42150536)","(0.29178792, 0.48674417, 0.43781933)","(0.29320735, 0.4745105, 0.40272444)","(0.31027493, 0.49894875, 0.38425976)","(0.3118158, 0.4589796, 0.41168478)","(0.3495912, 0.5243952, 0.77646756)","(0.369184, 0.43173122, 0.6280843)","(0.29858172, 0.4780324, 0.3200128)","(0.32314813, 0.40635845, 0.27642313)","(0.24624652, 0.44988787, 0.34293717)","(0.24457745, 0.45220858, 0.35421652)","(0.53325903, 0.54348683, 0.82471305)","(0.5415507, 0.46914333, 0.81532836)","(0.6357639, 0.63198227, 0.7174266)","(0.6684989, 0.41349718, 0.6909044)","(0.7843802, 0.63967186, 0.83341223)","(0.79457873, 0.3613757, 0.8078541)","(0.3110453635454178, 0.4789641797542572, 0.3979722708463669)",0.03999883681535721,"(0.3394868075847626, 0.4792828361193339, 0.6086857418219248)",0.07975248200831567
187,"(0.30289525, 0.48922575, 0.45982265)","(0.29335898, 0.4896034, 0.45293054)","(0.29530147, 0.47719225, 0.4392417)","(0.30587727, 0.48842546, 0.57749236)","(0.31470442, 0.45640737, 0.43078268)","(0.3510459, 0.5253345, 0.7654691)","(0.37484032, 0.43497443, 0.72955805)","(0.3138922, 0.5181322, 0.56813014)","(0.3450415, 0.4084147, 0.28862166)","(0.25949824, 0.46386537, 0.29505622)","(0.24906069, 0.46035573, 0.3230574)","(0.53114533, 0.55297136, 0.8243171)","(0.5402783, 0.47677803, 0.7078717)","(0.65092206, 0.64601254, 0.8257142)","(0.67052984, 0.42104873, 0.82394624)","(0.79328513, 0.65274763, 0.83128846)","(0.7902174, 0.36520994, 0.8262695)","(0.3102908432483673, 0.472416415810585, 0.5041375160217285)",0.03321260213851929,"(0.34292715787887573, 0.48317821820576984, 0.6516165932019552)",0.08097225194877497
188,"(0.30171037, 0.48887765, 0.475123)","(0.28987303, 0.49298805, 0.58914495)","(0.2926094, 0.47806856, 0.44725317)","(0.2952981, 0.4972783, 0.45343924)","(0.30783165, 0.4554, 0.36460787)","(0.34195083, 0.5246056, 0.76202893)","(0.37114596, 0.43442184, 0.6670792)","(0.313381, 0.5214931, 0.6472143)","(0.3415534, 0.41133147, 0.28263825)","(0.2618052, 0.45707044, 0.34485912)","(0.25949034, 0.45060843, 0.35383466)","(0.5240724, 0.5569339, 0.7768829)","(0.5357404, 0.48356256, 0.7307917)","(0.656961, 0.6475438, 0.85712504)","(0.6688909, 0.43035865, 0.83728784)","(0.7958736, 0.6610841, 0.7292105)","(0.7914054, 0.366113, 0.8497275)","(0.30156487226486206, 0.4763391464948654, 0.40902355313301086)",0.04371364787220955,"(0.33826905488967896, 0.4826350212097168, 0.6347437103589376)",0.07417568632613399
189,"(0.29507282, 0.48600063, 0.40314955)","(0.28600445, 0.49073976, 0.6109363)","(0.2887576, 0.47506052, 0.4324144)","(0.29117197, 0.49470252, 0.466978)","(0.30003843, 0.45685598, 0.49176952)","(0.33192584, 0.5234007, 0.73147315)","(0.36301833, 0.43900466, 0.7104178)","(0.3148771, 0.5194675, 0.59999573)","(0.34470266, 0.41919702, 0.24466011)","(0.2588149, 0.4527974, 0.359924)","(0.254883, 0.43301785, 0.35293245)","(0.5209683, 0.564231, 0.7806762)","(0.5316216, 0.49405763, 0.84060764)","(0.65998197, 0.6497035, 0.78844607)","(0.6673173, 0.440942, 0.7567395)","(0.8048956, 0.66414165, 0.7567951)","(0.7967422, 0.36404097, 0.8489107)","(0.29560519754886627, 0.4757792502641678, 0.4793737679719925)",0.03887125477194786,"(0.33000566562016803, 0.48280200362205505, 0.6150135000546774)",0.07015795417558607
190,"(0.28906077, 0.4803649, 0.4755401)","(0.27967057, 0.4832422, 0.5847938)","(0.2830109, 0.46810457, 0.4767573)","(0.28972697, 0.48756608, 0.6057829)","(0.29782057, 0.45125005, 0.6151111)","(0.32574627, 0.52002615, 0.78400254)","(0.3613947, 0.43667024, 0.7100124)","(0.3193188, 0.51421106, 0.4864707)","(0.3778162, 0.4330989, 0.2392812)","(0.25340238, 0.43921018, 0.307733)","(0.26577234, 0.4273259, 0.2099916)","(0.5165735, 0.5669669, 0.8347477)","(0.5281606, 0.5024032, 0.7996737)","(0.6537857, 0.64729524, 0.7129905)","(0.6670532, 0.44897044, 0.70538867)","(0.8060359, 0.66503453, 0.7637507)","(0.79554105, 0.35992205, 0.8100372)","(0.2937737703323364, 0.4694080650806427, 0.6104470193386078)",0.03720699995756149,"(0.32540058096249896, 0.47902042667071026, 0.6565183401107788)",0.07272934299156043
191,"(0.28816342, 0.48841852, 0.5515664)","(0.27816248, 0.49094468, 0.618852)","(0.27963996, 0.47598562, 0.5015285)","(0.28906575, 0.48927316, 0.65481365)","(0.29262987, 0.45284712, 0.5555389)","(0.33784863, 0.519905, 0.73768294)","(0.3647599, 0.4368975, 0.76293075)","(0.36159736, 0.48354298, 0.19237095)","(0.41459227, 0.44638234, 0.16653123)","(0.31371796, 0.41827008, 0.29926342)","(0.3386103, 0.40620315, 0.2601233)","(0.51624095, 0.572634, 0.7713047)","(0.52837956, 0.5109047, 0.8395864)","(0.65222204, 0.6533084, 0.67442226)","(0.67682636, 0.45313415, 0.8452368)","(0.80532736, 0.6540102, 0.82388234)","(0.7950256, 0.36639988, 0.7968918)","(0.2908478081226349, 0.4710601419210434, 0.6051762700080872)",0.036599986255168915,"(0.33025731643040973, 0.4817403256893158, 0.6840600371360779)",0.08524069665018097
192,"(0.28342763, 0.48544168, 0.6122783)","(0.27458584, 0.48782787, 0.59656477)","(0.27776772, 0.473323, 0.54188377)","(0.28648704, 0.48901826, 0.7099439)","(0.2931819, 0.44867545, 0.5975055)","(0.33336526, 0.52500963, 0.78898704)","(0.36725459, 0.43391094, 0.73114437)","(0.33279082, 0.5211455, 0.4839377)","(0.40337592, 0.4562645, 0.25919482)","(0.30270946, 0.42576277, 0.41007707)","(0.33145764, 0.40304586, 0.28138238)","(0.5147777, 0.574464, 0.8265143)","(0.52452755, 0.51222456, 0.8155297)","(0.6513758, 0.65311044, 0.61809444)","(0.6790713, 0.4633898, 0.67594165)","(0.8138825, 0.6526389, 0.7493048)","(0.7963816, 0.37009832, 0.8023876)","(0.28983446955680847, 0.46884685754776, 0.6537247002124786)",0.040894538164138794,"(0.3280158241589864, 0.48145408431688946, 0.710803230603536)",0.0895323043703672
193,"(0.28462726, 0.47568497, 0.47784913)","(0.27666843, 0.48114035, 0.59481686)","(0.28365684, 0.46078378, 0.5625557)","(0.29012495, 0.49026972, 0.6752397)","(0.30041695, 0.44299352, 0.632879)","(0.32947782, 0.5289595, 0.8409652)","(0.37539798, 0.4317759, 0.75711906)","(0.35135743, 0.49229693, 0.24924949)","(0.40750074, 0.46391413, 0.3459485)","(0.31575692, 0.41362137, 0.46977496)","(0.32868642, 0.39465353, 0.32033366)","(0.5124462, 0.5781064, 0.8085002)","(0.5242188, 0.51090515, 0.81374097)","(0.6446053, 0.65179026, 0.6367722)","(0.6688913, 0.47439975, 0.85148454)","(0.80912685, 0.65027, 0.76021546)","(0.7950308, 0.38058922, 0.74707276)","(0.2952709496021271, 0.46663162112236023, 0.6540593504905701)",0.04838351160287857,"(0.32983435193697613, 0.4788067936897278, 0.6919777989387512)",0.09062951067316707
194,"(0.28053275, 0.47591025, 0.54709953)","(0.27204606, 0.48196074, 0.55447876)","(0.27641267, 0.4631858, 0.50582457)","(0.28789848, 0.4890562, 0.73928976)","(0.29418874, 0.44065428, 0.60665023)","(0.3389616, 0.5185366, 0.75304985)","(0.36564085, 0.43201327, 0.73610127)","(0.35008737, 0.532644, 0.50740945)","(0.41841802, 0.46259293, 0.20814312)","(0.32847086, 0.40458256, 0.40681058)","(0.33459967, 0.39018327, 0.2314268)","(0.5127529, 0.57779944, 0.8063837)","(0.52271175, 0.5189829, 0.7908561)","(0.64365786, 0.6512661, 0.68573016)","(0.6697056, 0.48471245, 0.67171973)","(0.80669755, 0.6395085, 0.6912678)","(0.801079, 0.38996953, 0.6201679)","(0.29104360938072205, 0.46485523879528046, 0.6729699969291687)",0.04880894720554352,"(0.3283783992131551, 0.4754867156346639, 0.678750216960907)",0.09569505244187364
195,"(0.28441066, 0.4759354, 0.49776456)","(0.27594, 0.4810693, 0.57182777)","(0.2809006, 0.4623402, 0.5544168)","(0.2903553, 0.4895441, 0.6418209)","(0.29728013, 0.44186115, 0.6507403)","(0.33458135, 0.52275306, 0.79833055)","(0.3674676, 0.43412358, 0.69060206)","(0.3584726, 0.5355472, 0.5148328)","(0.41040444, 0.4491082, 0.35494855)","(0.31416735, 0.44497252, 0.25772947)","(0.33260947, 0.39539415, 0.37824136)","(0.50996786, 0.5803365, 0.76527834)","(0.5190693, 0.52257556, 0.6745374)","(0.64864683, 0.64946413, 0.7622441)","(0.66881824, 0.49658963, 0.8150228)","(0.80958, 0.63720495, 0.8297192)","(0.79141486, 0.4004905, 0.85026)","(0.2938177138566971, 0.465702623128891, 0.6462806165218353)",0.04818315431475639,"(0.3288198709487915, 0.47760401169459027, 0.662232389052709)",0.08888110448139312
196,"(0.294415, 0.48050237, 0.52159864)","(0.2833423, 0.4879751, 0.67092687)","(0.28578824, 0.46656084, 0.6038858)","(0.294808, 0.492071, 0.6291162)","(0.3056286, 0.44447407, 0.62024844)","(0.33971524, 0.5271442, 0.8187934)","(0.37414044, 0.43500394, 0.70946485)","(0.36119306, 0.52448034, 0.5619556)","(0.4065976, 0.4551098, 0.32781222)","(0.3049469, 0.45069683, 0.35677648)","(0.32846624, 0.3946157, 0.35545212)","(0.5118674, 0.58531207, 0.72337204)","(0.51970094, 0.526302, 0.67765117)","(0.6521201, 0.64906746, 0.7313526)","(0.66985196, 0.5073833, 0.61937124)","(0.81435966, 0.63923985, 0.74317807)","(0.7923584, 0.41177136, 0.75030327)","(0.30021829903125763, 0.46827253699302673, 0.6246823072433472)",0.0488114058971405,"(0.33609022696812946, 0.4808834989865621, 0.683285633722941)",0.08335394522320926
197,"(0.29723063, 0.47819838, 0.5080601)","(0.28594875, 0.4840773, 0.5822546)","(0.29027689, 0.4699375, 0.4019144)","(0.29849827, 0.4828151, 0.6162826)","(0.30709535, 0.4421947, 0.48556623)","(0.348909, 0.52223045, 0.72959787)","(0.376226, 0.42447114, 0.5808469)","(0.40121722, 0.50431466, 0.28517258)","(0.42112035, 0.46150053, 0.22499952)","(0.31037152, 0.4506414, 0.2787041)","(0.33366987, 0.38630888, 0.27723128)","(0.5156046, 0.5876126, 0.7273585)","(0.52241635, 0.522714, 0.71616673)","(0.65508115, 0.6482674, 0.7658072)","(0.6657169, 0.5160531, 0.75482273)","(0.8051895, 0.63495785, 0.6807241)","(0.77986515, 0.426332, 0.8710106)","(0.3027968108654022, 0.46250489354133606, 0.5509244054555893)",0.04152018204331398,"(0.3407885432243347, 0.4749666551748912, 0.606168289979299)",0.08735526883191408
198,"(0.30163962, 0.478733, 0.49593917)","(0.29275247, 0.48158786, 0.46889707)","(0.29336807, 0.4700989, 0.40564713)","(0.3042417, 0.48258984, 0.6104199)","(0.30874395, 0.4428047, 0.5067309)","(0.34878394, 0.5158836, 0.60755193)","(0.37874386, 0.42142725, 0.74097633)","(0.41702387, 0.5017979, 0.265765)","(0.43439424, 0.46247345, 0.2894097)","(0.33899188, 0.43222854, 0.1677157)","(0.37549102, 0.47609815, 0.13658586)","(0.5157344, 0.5887749, 0.7129973)","(0.52293766, 0.52633286, 0.72706103)","(0.6527144, 0.64455545, 0.8045037)","(0.67464536, 0.52510893, 0.663951)","(0.8089184, 0.6342398, 0.8281946)","(0.7904426, 0.4436568, 0.76789725)","(0.3064928203821182, 0.46269726753234863, 0.5585754215717316)",0.04003908485174179,"(0.34305580457051593, 0.4720146258672078, 0.6148224771022797)",0.08391512922810294
199,"(0.29802334, 0.47867388, 0.4930215)","(0.2873079, 0.48241445, 0.57813734)","(0.28782985, 0.46691284, 0.5689541)","(0.30015308, 0.47727144, 0.4759466)","(0.30596182, 0.43825015, 0.4568087)","(0.3544674, 0.5094381, 0.7407371)","(0.3721511, 0.4163699, 0.7167041)","(0.41715366, 0.5153774, 0.32082632)","(0.43199977, 0.4622957, 0.22259167)","(0.3650303, 0.46048528, 0.15506348)","(0.35036153, 0.4689432, 0.09629187)","(0.5152259, 0.59246427, 0.67528784)","(0.5236228, 0.5271672, 0.7464887)","(0.65835524, 0.64158696, 0.7758105)","(0.6683575, 0.537967, 0.8279554)","(0.80757415, 0.633598, 0.84119046)","(0.78690016, 0.4611929, 0.7825359)","(0.3030574470758438, 0.4577607959508896, 0.4663776457309723)",0.03945126384496689,"(0.34154728055000305, 0.46816061933835346, 0.6501542131106058)",0.08955136367325106
200,"(0.30310422, 0.4796724, 0.53432643)","(0.29458684, 0.48362383, 0.47804067)","(0.2948209, 0.47125548, 0.45671213)","(0.3060882, 0.48499757, 0.64116335)","(0.31073958, 0.44074982, 0.51880884)","(0.3570907, 0.5106952, 0.6191404)","(0.36885202, 0.42017227, 0.69010353)","(0.42061862, 0.54372203, 0.33882546)","(0.42392144, 0.4686299, 0.15434691)","(0.36209333, 0.457013, 0.14242119)","(0.3499295, 0.40239924, 0.3954912)","(0.5111261, 0.5843936, 0.8007019)","(0.5188768, 0.523788, 0.675703)","(0.65859383, 0.6405183, 0.7782487)","(0.66658825, 0.5390769, 0.8234877)","(0.8116374, 0.62838095, 0.73509383)","(0.7918854, 0.46817753, 0.85146964)","(0.30841389298439026, 0.4628736972808838, 0.5799860954284668)",0.04449155554175377,"(0.3430156509081523, 0.4701799650986989, 0.614523450533549)",0.0820494614934517
201,"(0.30592418, 0.47943872, 0.38080245)","(0.29811734, 0.4828375, 0.5676638)","(0.29712543, 0.47037673, 0.48832467)","(0.30899522, 0.48040056, 0.5473376)","(0.31191304, 0.43864262, 0.5440359)","(0.36818862, 0.50604117, 0.7123091)","(0.3618208, 0.4180292, 0.77264464)","(0.43887898, 0.5520445, 0.48880067)","(0.34004495, 0.38564628, 0.46500254)","(0.38981897, 0.4929982, 0.18328294)","(0.3328008, 0.44893712, 0.13731012)","(0.5103837, 0.58197784, 0.7488489)","(0.5149027, 0.5220883, 0.6151019)","(0.6647239, 0.6370102, 0.790043)","(0.6724806, 0.54778403, 0.83552873)","(0.8125318, 0.626912, 0.67629504)","(0.80426997, 0.4812147, 0.7534658)","(0.3104541301727295, 0.4595215916633606, 0.5456867516040802)",0.04185975715517998,"(0.3453111946582794, 0.4678363601366679, 0.6219187378883362)",0.08212069046340269
202,"(0.30910784, 0.4721801, 0.4524612)","(0.2982021, 0.48008057, 0.5137602)","(0.29959846, 0.45753032, 0.51170236)","(0.3103103, 0.49008477, 0.65286165)","(0.3136809, 0.43607292, 0.4965925)","(0.36292183, 0.5063237, 0.75472355)","(0.3614323, 0.42215383, 0.77210087)","(0.4397599, 0.55014646, 0.5751976)","(0.40733644, 0.4579428, 0.15020218)","(0.39554942, 0.48985964, 0.1615516)","(0.35162982, 0.404795, 0.23591775)","(0.50392604, 0.57145196, 0.73987794)","(0.5091934, 0.5101589, 0.7345332)","(0.65309775, 0.6374068, 0.8042853)","(0.66870564, 0.56176823, 0.7895309)","(0.8120932, 0.62092483, 0.7967522)","(0.7995534, 0.5030048, 0.70965695)","(0.31199559569358826, 0.4630788415670395, 0.5747270733118057)",0.05411691963672638,"(0.3444873293240865, 0.46688587466875714, 0.6597618758678436)",0.07154682562659166
203,"(0.3025366, 0.4746675, 0.42302838)","(0.29465878, 0.48062313, 0.48554268)","(0.2934639, 0.46281677, 0.43871054)","(0.30992562, 0.48471022, 0.607708)","(0.30889356, 0.4376307, 0.4261297)","(0.36483836, 0.49462408, 0.6360309)","(0.35413283, 0.42134616, 0.51816183)","(0.42579645, 0.5388212, 0.36431518)","(0.3960333, 0.47594365, 0.23475161)","(0.37054747, 0.5067191, 0.21699801)","(0.3586902, 0.4841307, 0.16349307)","(0.50005823, 0.5544696, 0.71745795)","(0.5037631, 0.5037683, 0.6955065)","(0.6477322, 0.62585187, 0.69487655)","(0.6468524, 0.5852984, 0.70633537)","(0.807655, 0.61008066, 0.6525137)","(0.7916772, 0.5239112, 0.5745675)","(0.30940958857536316, 0.4611704647541046, 0.5169188380241394)",0.047090817242860794,"(0.34050259987513226, 0.46354590853055316, 0.5257403751214346)",0.07912284613033838
204,"(0.3043337, 0.48108184, 0.40696785)","(0.29864416, 0.48133335, 0.5615621)","(0.2945944, 0.47349823, 0.48023635)","(0.3085895, 0.4762772, 0.5669723)","(0.30436084, 0.44111896, 0.6036681)","(0.36408922, 0.47877237, 0.5676164)","(0.34743077, 0.42289066, 0.6775812)","(0.43108806, 0.5311276, 0.4734155)","(0.4158224, 0.49370778, 0.2550258)","(0.41377795, 0.5354231, 0.30568406)","(0.39905748, 0.5121704, 0.17690742)","(0.5070931, 0.535419, 0.70881397)","(0.51161546, 0.5079818, 0.58220285)","(0.6558841, 0.5828254, 0.7610606)","(0.6497971, 0.6308136, 0.5942441)","(0.8003709, 0.5382993, 0.6742665)","(0.7982769, 0.6132886, 0.6533027)","(0.3064751625061035, 0.4586980789899826, 0.5853202044963837)",0.03541163355112076,"(0.33861789107322693, 0.4609149595101674, 0.5507218142350515)",0.07955148937765534
205,"(0.31077734, 0.48197877, 0.46559966)","(0.30387977, 0.48297614, 0.59747475)","(0.29887635, 0.4746763, 0.5059954)","(0.31198072, 0.47226447, 0.519075)","(0.30813548, 0.44340527, 0.40001965)","(0.36381504, 0.4804237, 0.58555424)","(0.3452924, 0.42064294, 0.6695336)","(0.43375057, 0.52909374, 0.4374079)","(0.41441822, 0.46342263, 0.23560172)","(0.42431462, 0.5311995, 0.21591872)","(0.37577564, 0.49534437, 0.2188729)","(0.5076245, 0.5385568, 0.74650085)","(0.51051164, 0.50019264, 0.7062577)","(0.6537478, 0.58540237, 0.6888475)","(0.6378559, 0.61268514, 0.647953)","(0.8055377, 0.53826165, 0.631328)","(0.79207575, 0.60598004, 0.4041751)","(0.3100581020116806, 0.4578348696231842, 0.4595473110675812)",0.029114244505763054,"(0.33996158838272095, 0.46101513504981995, 0.573562502861023)",0.07186639624141697
206,"(0.31122905, 0.47685397, 0.47234404)","(0.30359918, 0.48055872, 0.5662144)","(0.30001384, 0.47179908, 0.5204579)","(0.311912, 0.47355634, 0.51524365)","(0.30972087, 0.44122395, 0.44380096)","(0.3670555, 0.48593742, 0.600867)","(0.36169052, 0.4159482, 0.57867056)","(0.44772813, 0.52349186, 0.48771894)","(0.45472595, 0.481646, 0.30321482)","(0.4336474, 0.5390247, 0.30525497)","(0.39896876, 0.5161569, 0.15886334)","(0.50952697, 0.5403898, 0.73385346)","(0.51488006, 0.49340817, 0.6157154)","(0.653116, 0.5901277, 0.6459451)","(0.64476347, 0.598153, 0.4301697)","(0.80612725, 0.54130554, 0.52056515)","(0.7919135, 0.5986457, 0.3597458)","(0.3108164370059967, 0.4573901444673538, 0.47952230274677277)",0.032406553626060486,"(0.3466583589712779, 0.459579865137736, 0.5506271918614706)",0.07883223980363427
207,"(0.3076622, 0.4790984, 0.4578665)","(0.3013457, 0.4839099, 0.64506197)","(0.29621702, 0.4724465, 0.59699327)","(0.31058407, 0.47621545, 0.42927486)","(0.30826545, 0.4403553, 0.41409928)","(0.37374002, 0.4907255, 0.66709864)","(0.36056802, 0.4191231, 0.6698515)","(0.45414934, 0.5147084, 0.46293887)","(0.45048857, 0.4545022, 0.31760448)","(0.41276628, 0.5165267, 0.24900869)","(0.4019457, 0.43647498, 0.3067652)","(0.5088806, 0.5348929, 0.717814)","(0.512972, 0.48710084, 0.6866417)","(0.65688354, 0.58985335, 0.551471)","(0.64641315, 0.6127575, 0.4514581)","(0.8071963, 0.5388118, 0.4999471)","(0.79716, 0.59361964, 0.24720958)","(0.3094247579574585, 0.4582853764295578, 0.4216870665550232)",0.03593503311276436,"(0.34732340772946674, 0.4629823366800944, 0.5982722043991089)",0.0856210271122861
208,"(0.31236637, 0.47559243, 0.44238928)","(0.30444717, 0.48295638, 0.59832746)","(0.29805198, 0.4672037, 0.61473686)","(0.31674573, 0.47833127, 0.4199001)","(0.3100676, 0.437968, 0.4366747)","(0.3799073, 0.48935494, 0.44993064)","(0.36069596, 0.42068398, 0.65072)","(0.4573526, 0.5253223, 0.4477896)","(0.44409555, 0.43276665, 0.3320482)","(0.43630683, 0.5289359, 0.2649063)","(0.39243457, 0.45192808, 0.16958547)","(0.511158, 0.5262356, 0.7306295)","(0.5113828, 0.4843317, 0.67155933)","(0.66657346, 0.5717102, 0.5498333)","(0.6476264, 0.6124499, 0.5247259)","(0.8055128, 0.53398645, 0.47209656)","(0.794561, 0.59161466, 0.31301102)","(0.31340666115283966, 0.45814962685108185, 0.42828740179538727)",0.04091200232505798,"(0.3509898781776428, 0.46187711755434674, 0.5143466393152872)",0.0819728145042285
