,nose,left_eye,right_eye,left_ear,right_ear,left_shoulder,right_shoulder,left_elbow,right_elbow,left_wrist,right_wrist,left_hip,right_hip,left_knee,right_knee,left_ankle,right_ankle,face_center,face_width,chin,face_height
62,"(0.3785579, 0.4988866, 0.49869713)","(0.3666283, 0.51279646, 0.62552476)","(0.3697196, 0.48576206, 0.6305158)","(0.37379143, 0.5290779, 0.62089676)","(0.3821894, 0.47162682, 0.71151114)","(0.43807718, 0.5641902, 0.6540389)","(0.4334048, 0.45263717, 0.8374528)","(0.5015224, 0.6218369, 0.49939767)","(0.5249204, 0.3998631, 0.5467224)","(0.4493376, 0.5506307, 0.42933005)","(0.5689175, 0.37452006, 0.5025974)","(0.63857406, 0.4847852, 0.79247344)","(0.6257004, 0.4173934, 0.7133107)","(0.8352748, 0.49602577, 0.7823938)","(0.8268142, 0.340635, 0.89180446)","(0.96009994, 0.4800162, 0.80119)","(0.9774442, 0.26500905, 0.73262334)","(0.37799040973186493, 0.5003523528575897, 0.6662039458751678)",0.058061614632606506,"(0.4166799585024516, 0.5052379866441091, 0.663396288951238)",0.07729508022956523
63,"(0.3868426, 0.48765075, 0.5973506)","(0.36922187, 0.4983568, 0.53470147)","(0.3724355, 0.47352284, 0.61667943)","(0.37943286, 0.51796174, 0.4668333)","(0.38295233, 0.45931005, 0.62302643)","(0.44463366, 0.55640584, 0.7367778)","(0.43164665, 0.43396872, 0.7339388)","(0.5299952, 0.5645964, 0.54194856)","(0.5170018, 0.37867445, 0.5308736)","(0.51706797, 0.5366111, 0.26874492)","(0.54446775, 0.38509595, 0.4036602)","(0.6354413, 0.4870101, 0.793532)","(0.6232474, 0.41607353, 0.6865773)","(0.83610225, 0.50080794, 0.6175392)","(0.8269856, 0.35700315, 0.82676303)","(0.9579906, 0.47988912, 0.78986084)","(0.978806, 0.29597735, 0.7820979)","(0.3811925947666168, 0.4886358976364136, 0.5449298620223999)",0.05875718593597412,"(0.42104097207387287, 0.49267510573069256, 0.689355731010437)",0.0691309541133849
64,"(0.37351912, 0.4811204, 0.5150576)","(0.3624124, 0.49406382, 0.6696629)","(0.36370474, 0.46653265, 0.69382644)","(0.37185478, 0.5106919, 0.54341125)","(0.3753146, 0.45019206, 0.5915655)","(0.44092453, 0.54594684, 0.7440243)","(0.43060797, 0.4195304, 0.78745997)","(0.54399323, 0.56892, 0.5032171)","(0.517373, 0.36181638, 0.4503047)","(0.4768545, 0.52894914, 0.3146297)","(0.5018363, 0.4071777, 0.3923662)","(0.6320339, 0.48840496, 0.7669413)","(0.6278951, 0.41470277, 0.67967975)","(0.82652617, 0.51109743, 0.837397)","(0.8188488, 0.3678006, 0.8186116)","(0.955634, 0.48230463, 0.8102441)","(0.9704127, 0.34092796, 0.7080863)","(0.37358468770980835, 0.48044197261333466, 0.5674883723258972)",0.06059866398572922,"(0.41501720746358234, 0.48219921191533405, 0.6821806232134501)",0.08302421010982401
65,"(0.37119138, 0.4651279, 0.5695834)","(0.3591021, 0.4793311, 0.4886018)","(0.3591611, 0.4543512, 0.63583463)","(0.37004638, 0.49973482, 0.6020496)","(0.3685398, 0.4387517, 0.59883606)","(0.4305033, 0.5368935, 0.76660675)","(0.42445648, 0.40503192, 0.79583824)","(0.5430849, 0.56532574, 0.513327)","(0.5111134, 0.33663648, 0.67641777)","(0.4843855, 0.50854456, 0.30081743)","(0.5015198, 0.38146994, 0.45129982)","(0.63301474, 0.48868233, 0.56621945)","(0.6317199, 0.4166677, 0.6915389)","(0.81831974, 0.5262142, 0.6563816)","(0.8077549, 0.38493097, 0.7583538)","(0.9363198, 0.4883419, 0.79094696)","(0.94359964, 0.3799363, 0.7168535)","(0.36929309368133545, 0.46924325823783875, 0.6004428267478943)",0.0610017254948616,"(0.4087170561154683, 0.46901776393254596, 0.7106761336326599)",0.07545349144050713
66,"(0.37722278, 0.45145398, 0.37395936)","(0.36386853, 0.46685785, 0.6648871)","(0.3646998, 0.43871462, 0.60003287)","(0.3713156, 0.48435685, 0.6533225)","(0.37085462, 0.42541534, 0.64078677)","(0.43316048, 0.51758516, 0.6882374)","(0.42876428, 0.39043593, 0.778094)","(0.5454642, 0.5644161, 0.5671736)","(0.5153656, 0.32132328, 0.68758845)","(0.49411854, 0.48701322, 0.34252226)","(0.48822328, 0.4085805, 0.26652023)","(0.6272181, 0.49370885, 0.72323036)","(0.6257453, 0.41527557, 0.6899982)","(0.809612, 0.5439825, 0.6499902)","(0.81731236, 0.40586483, 0.6944312)","(0.9387324, 0.49493104, 0.73076046)","(0.9432721, 0.40508217, 0.7946408)","(0.37108510732650757, 0.4548860937356949, 0.6470546424388885)",0.05894331634044647,"(0.4130491813023885, 0.4531583587328593, 0.6134302616119385)",0.07173384643996823
67,"(0.3775537, 0.44558403, 0.47314328)","(0.36536106, 0.46058416, 0.63312936)","(0.36388394, 0.4358029, 0.62940717)","(0.3747837, 0.47871026, 0.59064054)","(0.37312675, 0.41660583, 0.46415144)","(0.42862773, 0.51194, 0.7589607)","(0.42849752, 0.3756153, 0.75080895)","(0.5338589, 0.5659617, 0.6355159)","(0.5187906, 0.31007904, 0.7500588)","(0.49162456, 0.48551816, 0.3842563)","(0.50736356, 0.412361, 0.41254362)","(0.6158161, 0.4947055, 0.73969436)","(0.62483144, 0.41572064, 0.72143996)","(0.7997307, 0.5578853, 0.8000984)","(0.81078184, 0.40835544, 0.7336458)","(0.93837, 0.5138467, 0.73464686)","(0.9419911, 0.40411457, 0.83100605)","(0.37395521998405457, 0.44765804708004, 0.5273959934711456)",0.062126532196998596,"(0.41155965129534405, 0.4443797767162323, 0.6609709858894348)",0.06805453259550162
68,"(0.38310182, 0.43923938, 0.5562412)","(0.37220168, 0.4543997, 0.42168838)","(0.36870003, 0.42925733, 0.64171183)","(0.378041, 0.47306895, 0.65253437)","(0.37724137, 0.411443, 0.63089406)","(0.42631897, 0.4991218, 0.70011675)","(0.4282201, 0.3754508, 0.73602986)","(0.5284172, 0.5523739, 0.6371746)","(0.51624477, 0.31155655, 0.7560033)","(0.4898698, 0.4821598, 0.3075834)","(0.49284816, 0.40179285, 0.30988872)","(0.61899114, 0.4930292, 0.74309564)","(0.62681764, 0.41532117, 0.6284121)","(0.7899553, 0.5595043, 0.78949714)","(0.8171241, 0.4111756, 0.6012306)","(0.9257788, 0.55111706, 0.77329314)","(0.94709575, 0.40466794, 0.7291586)","(0.3776411861181259, 0.44225597381591797, 0.6417142152786255)",0.06163114309310913,"(0.41254696249961853, 0.43793731927871704, 0.6641292770703634)",0.05894783220425176
69,"(0.3875223, 0.43273732, 0.4303649)","(0.37730953, 0.4483729, 0.5904908)","(0.37389562, 0.42475188, 0.5261233)","(0.3862253, 0.4623943, 0.68473095)","(0.37773192, 0.40566152, 0.6728883)","(0.4355514, 0.49424312, 0.7516697)","(0.43845317, 0.36634395, 0.72075987)","(0.53163034, 0.5461451, 0.55483377)","(0.52264416, 0.32413328, 0.6640558)","(0.5062406, 0.46862862, 0.26359665)","(0.51082486, 0.41961214, 0.4668249)","(0.63007236, 0.49459717, 0.80479336)","(0.63994056, 0.41603267, 0.8057413)","(0.7963311, 0.5636277, 0.6821006)","(0.8259749, 0.42689848, 0.6828924)","(0.93106806, 0.5945368, 0.7542864)","(0.96136326, 0.40898913, 0.7254344)","(0.3819786161184311, 0.43402791023254395, 0.6788096129894257)",0.057365018874406815,"(0.4205089608828227, 0.43110812703768414, 0.6342648267745972)",0.06605371774869748
70,"(0.39163646, 0.42582366, 0.6139894)","(0.38003033, 0.44008374, 0.57028043)","(0.378265, 0.41607845, 0.47571185)","(0.38518834, 0.45398217, 0.7020936)","(0.37914276, 0.39886913, 0.6519356)","(0.43370897, 0.48217294, 0.6855432)","(0.43435085, 0.35608527, 0.71986973)","(0.5160012, 0.5301924, 0.41540438)","(0.5206271, 0.3282082, 0.71526873)","(0.5017957, 0.46509227, 0.2882959)","(0.5163738, 0.42668593, 0.37459904)","(0.6201257, 0.48506746, 0.82733643)","(0.6363933, 0.41349667, 0.84636337)","(0.79071254, 0.5647354, 0.6604712)","(0.82624376, 0.42665708, 0.8496889)","(0.9469273, 0.6248039, 0.7797003)","(0.9539044, 0.41270885, 0.70696175)","(0.3821655511856079, 0.42642565071582794, 0.6770145893096924)",0.05544363707304001,"(0.41989875833193463, 0.42136062184969586, 0.6731341083844503)",0.05722503463852813
71,"(0.3922783, 0.42415214, 0.61690295)","(0.38245338, 0.43809134, 0.6099933)","(0.37911555, 0.41441402, 0.48257867)","(0.392767, 0.4501856, 0.6883269)","(0.3839749, 0.39562315, 0.5702232)","(0.44976366, 0.4733387, 0.6733711)","(0.43672225, 0.3508591, 0.6212775)","(0.5184657, 0.51440585, 0.3968461)","(0.53062165, 0.34210858, 0.7265223)","(0.5417396, 0.47181964, 0.4163005)","(0.55156, 0.44189817, 0.50371975)","(0.62154686, 0.48109874, 0.78008497)","(0.6395019, 0.41218424, 0.8080565)","(0.80224764, 0.5683751, 0.6518295)","(0.8297717, 0.4254378, 0.82364565)","(0.9578128, 0.65116215, 0.5205226)","(0.95427203, 0.41247874, 0.5863227)","(0.38837096095085144, 0.422904372215271, 0.6292750537395477)",0.055266283452510834,"(0.4262547393639882, 0.4161166449387868, 0.6371838450431824)",0.069827404917113
72,"(0.4043597, 0.43038207, 0.5675056)","(0.39112088, 0.44175756, 0.587904)","(0.38657647, 0.41729575, 0.57630813)","(0.39708647, 0.44779193, 0.5651914)","(0.38694358, 0.39346504, 0.60232496)","(0.44285414, 0.47044325, 0.6097879)","(0.45092997, 0.3423626, 0.8385966)","(0.5213798, 0.48296374, 0.458869)","(0.5485795, 0.35020095, 0.59595436)","(0.55289525, 0.4627833, 0.44263127)","(0.5524274, 0.43881756, 0.34987062)","(0.6237211, 0.48343322, 0.81517506)","(0.6447606, 0.41093624, 0.76940644)","(0.79918826, 0.56730586, 0.5997923)","(0.82869446, 0.42513376, 0.8120868)","(0.9488441, 0.6499254, 0.39109954)","(0.9524143, 0.415438, 0.5332631)","(0.3920150250196457, 0.42062848806381226, 0.5837581753730774)",0.055265627801418304,"(0.4327146013577779, 0.41439597805341083, 0.6719633539517721)",0.06510163613696618
73,"(0.40252298, 0.42382345, 0.5946751)","(0.39004487, 0.43735656, 0.5381786)","(0.38622242, 0.4133837, 0.6050169)","(0.39371103, 0.45263338, 0.55734116)","(0.39511186, 0.38755676, 0.5899154)","(0.43741834, 0.46498692, 0.7568485)","(0.45299897, 0.3487035, 0.53993744)","(0.50719994, 0.47155285, 0.41773847)","(0.55100644, 0.37598664, 0.3955145)","(0.5704343, 0.42570877, 0.3175858)","(0.5715282, 0.40993428, 0.2516784)","(0.6283494, 0.4777351, 0.6811589)","(0.6431751, 0.41291365, 0.6782477)","(0.7995081, 0.56765676, 0.622889)","(0.82999873, 0.4174919, 0.67352515)","(0.9584574, 0.65038824, 0.5179972)","(0.9625401, 0.4108904, 0.6376411)","(0.39441144466400146, 0.4200950711965561, 0.5736282765865326)",0.06509169191122055,"(0.4309800962607066, 0.4125046233336131, 0.6304870247840881)",0.06125106192776557
74,"(0.40561676, 0.44112968, 0.36866772)","(0.3972294, 0.44152474, 0.49544325)","(0.3939862, 0.43009955, 0.317151)","(0.3934512, 0.442604, 0.43517375)","(0.39702842, 0.4048615, 0.46994272)","(0.44199523, 0.45185065, 0.52392143)","(0.45643365, 0.36953545, 0.61797446)","(0.49029717, 0.47032362, 0.41974652)","(0.5512121, 0.398147, 0.28617218)","(0.56600904, 0.4251452, 0.1370435)","(0.58002496, 0.43016362, 0.23491663)","(0.62481225, 0.45503104, 0.487785)","(0.6301638, 0.44636452, 0.50412136)","(0.81994224, 0.42072505, 0.523241)","(0.79093456, 0.5431278, 0.4276005)","(0.95269716, 0.41495663, 0.4262719)","(0.9633709, 0.62370765, 0.3191967)","(0.39523981511592865, 0.4237327575683594, 0.452558234333992)",0.037911638617515564,"(0.43468188246091205, 0.4208385944366455, 0.503521203994751)",0.07089456009502845
75,"(0.4015107, 0.4335271, 0.43394533)","(0.38961047, 0.4417984, 0.5601997)","(0.39097685, 0.41600233, 0.53234625)","(0.39018843, 0.45575786, 0.3986901)","(0.4020328, 0.39286038, 0.56935376)","(0.43801242, 0.470329, 0.63010097)","(0.4530041, 0.3626588, 0.69462866)","(0.4924565, 0.47439057, 0.43280253)","(0.5456091, 0.38475698, 0.3796392)","(0.5473914, 0.4507483, 0.27543676)","(0.5530993, 0.43093404, 0.38505673)","(0.5884902, 0.46519563, 0.64620095)","(0.60460955, 0.40607727, 0.6483053)","(0.78892267, 0.54280174, 0.589478)","(0.81400454, 0.4111911, 0.6517146)","(0.93556213, 0.5901699, 0.69545656)","(0.9465916, 0.4087649, 0.59039295)","(0.3961106091737747, 0.4243091195821762, 0.484021931886673)",0.06400297582149506,"(0.43084239959716797, 0.4221716324488322, 0.5862249831358591)",0.06290616367838754
76,"(0.39298135, 0.43453872, 0.476316)","(0.37966117, 0.44545358, 0.56554455)","(0.3799981, 0.4191148, 0.48156542)","(0.38170025, 0.4563628, 0.5644824)","(0.38337457, 0.39413744, 0.64390093)","(0.414255, 0.4744938, 0.64013433)","(0.42854255, 0.3653168, 0.7810776)","(0.48627338, 0.46979603, 0.4839986)","(0.52562463, 0.3958337, 0.4978456)","(0.57954097, 0.4356879, 0.23982319)","(0.5919416, 0.39141437, 0.43571997)","(0.5734018, 0.4729224, 0.6842209)","(0.59281814, 0.40766606, 0.74891734)","(0.7848615, 0.5339425, 0.67238224)","(0.8033862, 0.40904236, 0.6700268)","(0.92804146, 0.54929507, 0.7113605)","(0.9423451, 0.40819165, 0.6586653)","(0.3825374096632004, 0.4252501279115677, 0.6041916608810425)",0.06224789470434189,"(0.4119262993335724, 0.4247831106185913, 0.63250932097435)",0.04261844874874797
77,"(0.38636792, 0.44153088, 0.53830034)","(0.37300238, 0.45617217, 0.46063012)","(0.37096238, 0.42713422, 0.5337592)","(0.37511498, 0.46885294, 0.62980795)","(0.3750918, 0.4022256, 0.53306144)","(0.42003554, 0.48296046, 0.72505397)","(0.43051738, 0.37137955, 0.7554002)","(0.51245326, 0.46446204, 0.33328456)","(0.5311006, 0.3998222, 0.55180717)","(0.58588123, 0.44682264, 0.29217955)","(0.5934583, 0.40523168, 0.38120204)","(0.5847732, 0.47197503, 0.58918345)","(0.6007159, 0.4053269, 0.6825375)","(0.79525244, 0.52935725, 0.6293236)","(0.8013288, 0.39196497, 0.41679642)","(0.9304323, 0.50492567, 0.69894356)","(0.94090104, 0.41099653, 0.70587)","(0.3751033842563629, 0.43553927540779114, 0.5814346969127655)",0.06662732362747192,"(0.4123069445292155, 0.4319569667180379, 0.6729181607564291)",0.05529893398455243
78,"(0.398483, 0.45045766, 0.47163177)","(0.38292488, 0.4635712, 0.5650447)","(0.38288268, 0.43675494, 0.4020324)","(0.37747192, 0.4770969, 0.4848897)","(0.37629092, 0.41540778, 0.5759016)","(0.42610806, 0.5020942, 0.61559826)","(0.4320767, 0.376865, 0.65483046)","(0.54255044, 0.4781198, 0.3556776)","(0.5428015, 0.40351105, 0.47654128)","(0.5873804, 0.46934113, 0.23890173)","(0.59522533, 0.42413348, 0.31986696)","(0.6041981, 0.4772433, 0.61767286)","(0.61496955, 0.4059376, 0.71906877)","(0.79497355, 0.5104673, 0.72568905)","(0.7940936, 0.37758654, 0.58710295)","(0.9329127, 0.46531647, 0.5850945)","(0.93678254, 0.40774176, 0.5302843)","(0.3768814206123352, 0.44625233113765717, 0.5303956568241119)",0.06170041486620903,"(0.41888925433158875, 0.4431389570236206, 0.5806868275006613)",0.043357967246697486
79,"(0.3917956, 0.44954368, 0.5767933)","(0.37208962, 0.46525973, 0.6218669)","(0.37188387, 0.43501946, 0.5511756)","(0.37341672, 0.4796142, 0.4990398)","(0.37467575, 0.41678762, 0.50600415)","(0.42456907, 0.5130094, 0.80275106)","(0.4312495, 0.38504872, 0.7685547)","(0.5353797, 0.5093528, 0.4655048)","(0.5422185, 0.39076385, 0.55009234)","(0.6121688, 0.48653048, 0.36968744)","(0.6344683, 0.40219182, 0.30944532)","(0.5942858, 0.47644207, 0.65857756)","(0.597543, 0.40513834, 0.67469275)","(0.7954907, 0.49876627, 0.63156116)","(0.7814605, 0.36032206, 0.5433917)","(0.929727, 0.44840166, 0.68619305)","(0.9258419, 0.39811808, 0.4430958)","(0.3740462362766266, 0.44820091128349304, 0.5025219768285751)",0.06283918768167496,"(0.41587139169375104, 0.4492006103197734, 0.7160330216089884)",0.04815646102830928
80,"(0.3833525, 0.45114487, 0.38071692)","(0.36817667, 0.469112, 0.66036713)","(0.36865577, 0.4392986, 0.6677355)","(0.3692462, 0.48409805, 0.68007874)","(0.37162137, 0.4229403, 0.67040247)","(0.42038545, 0.516742, 0.7372218)","(0.4218719, 0.39240015, 0.6355412)","(0.52338487, 0.5248476, 0.622515)","(0.50983614, 0.3823073, 0.48641485)","(0.6107631, 0.49630618, 0.32813323)","(0.61966145, 0.3814602, 0.4178515)","(0.59690404, 0.47095224, 0.5770331)","(0.59562254, 0.40507692, 0.70225954)","(0.79015774, 0.47866327, 0.35696894)","(0.7694739, 0.34111, 0.5905488)","(0.92376983, 0.44878286, 0.7900559)","(0.9235141, 0.3688434, 0.6711053)","(0.3704337924718857, 0.45351918041706085, 0.6752406060695648)",0.061203837394714355,"(0.4085366129875183, 0.4534290035565694, 0.5844932993253072)",0.050574989261885764
81,"(0.37388104, 0.46152842, 0.5114498)","(0.3611438, 0.473902, 0.47901145)","(0.36138734, 0.447793, 0.67352605)","(0.3680713, 0.49156713, 0.6949808)","(0.3677057, 0.43302447, 0.6962279)","(0.42993444, 0.5213797, 0.6984927)","(0.41412568, 0.39253396, 0.59040767)","(0.5335157, 0.5262159, 0.5302602)","(0.51726943, 0.3778593, 0.49775597)","(0.62376654, 0.52543366, 0.615732)","(0.62210304, 0.36465687, 0.5484223)","(0.610365, 0.4726728, 0.72860944)","(0.60350835, 0.4016802, 0.70588666)","(0.79863226, 0.4653176, 0.694806)","(0.7738766, 0.3385467, 0.621082)","(0.93286365, 0.44825944, 0.83141065)","(0.91866755, 0.3160079, 0.75622946)","(0.3678884953260422, 0.462295800447464, 0.6956043541431427)",0.05854380875825882,"(0.405980388323466, 0.45848069588343304, 0.6001167297363281)",0.06448741456079567
82,"(0.36933804, 0.46610343, 0.5789168)","(0.3567388, 0.47962862, 0.5619413)","(0.35562742, 0.4546525, 0.5977102)","(0.36546633, 0.4967457, 0.6650784)","(0.36297438, 0.43705398, 0.6026181)","(0.42798018, 0.51852804, 0.77390623)","(0.41289493, 0.39645737, 0.7106255)","(0.5362481, 0.54990613, 0.59584844)","(0.5104985, 0.36786693, 0.53958887)","(0.6343708, 0.55918956, 0.6200394)","(0.62716544, 0.34757763, 0.6388525)","(0.60202456, 0.4733487, 0.67336696)","(0.59776574, 0.40495297, 0.79443204)","(0.79451036, 0.45534456, 0.66036266)","(0.7865275, 0.3437725, 0.81194735)","(0.9327544, 0.46080816, 0.7199716)","(0.94880605, 0.2711761, 0.6378367)","(0.36422035098075867, 0.4668998420238495, 0.633848249912262)",0.059743721038103104,"(0.4034043848514557, 0.4603629509607951, 0.6878161827723185)",0.06909325016034942
83,"(0.37545282, 0.47100836, 0.4153936)","(0.3627656, 0.4834544, 0.687765)","(0.36291075, 0.45723996, 0.5183861)","(0.37314057, 0.49890047, 0.52423495)","(0.369956, 0.4395554, 0.6316341)","(0.43816873, 0.5207039, 0.74590045)","(0.4266971, 0.3989794, 0.7717384)","(0.54317176, 0.5468419, 0.60721236)","(0.53524387, 0.36725795, 0.5401558)","(0.64218, 0.5799397, 0.59936744)","(0.63636684, 0.33541757, 0.55586493)","(0.6290205, 0.46690762, 0.7807934)","(0.6246617, 0.39530432, 0.72994703)","(0.8061502, 0.44501814, 0.8903407)","(0.79892695, 0.345819, 0.80056846)","(0.9187411, 0.4715136, 0.84074533)","(0.94484127, 0.25140953, 0.64738035)","(0.37154828011989594, 0.46922793984413147, 0.5779345333576202)",0.059430450201034546,"(0.4134395519892375, 0.4635638892650604, 0.64434415102005)",0.0774186598807965
84,"(0.38397297, 0.4762307, 0.46413115)","(0.3691442, 0.49268374, 0.6754061)","(0.36824295, 0.46326232, 0.7228121)","(0.37924427, 0.5039728, 0.59223694)","(0.37572128, 0.44277117, 0.56212336)","(0.45222628, 0.52755725, 0.8083646)","(0.43317914, 0.4015709, 0.80154705)","(0.5541034, 0.5554739, 0.60496855)","(0.5353797, 0.36615878, 0.58505595)","(0.63839746, 0.60526234, 0.6230409)","(0.61947465, 0.32408625, 0.55180246)","(0.6393347, 0.46931362, 0.80923533)","(0.63291276, 0.3928476, 0.7259636)","(0.80660236, 0.444161, 0.86640465)","(0.7967777, 0.34611413, 0.77142775)","(0.9162861, 0.46948346, 0.7839468)","(0.93199176, 0.23932652, 0.7356546)","(0.3774827718734741, 0.4733719974756241, 0.5771801471710205)",0.061302974820137024,"(0.42312613129615784, 0.46845295031865436, 0.6913476089636484)",0.07983641752160107
85,"(0.38553125, 0.4782375, 0.51668656)","(0.3692994, 0.4939091, 0.6817777)","(0.36971968, 0.46456298, 0.6932658)","(0.38153034, 0.5063461, 0.65327823)","(0.3805322, 0.44523507, 0.7240819)","(0.4572224, 0.5334035, 0.8110713)","(0.4361785, 0.40649116, 0.8712324)","(0.55419177, 0.56959224, 0.5647825)","(0.5427849, 0.361266, 0.47939318)","(0.63388574, 0.622758, 0.6737075)","(0.6177763, 0.30824664, 0.5344834)","(0.6344419, 0.4709223, 0.8260813)","(0.6298311, 0.4001524, 0.7837274)","(0.81069076, 0.44338545, 0.8218338)","(0.79147404, 0.34200525, 0.67585534)","(0.91706884, 0.465819, 0.8019162)","(0.89486134, 0.24907415, 0.5035625)","(0.3810312747955322, 0.4757905900478363, 0.6886800527572632)",0.06111918389797211,"(0.4263107180595398, 0.4727107286453247, 0.7329967419306437)",0.0823045708714019
86,"(0.38111803, 0.48073897, 0.54345065)","(0.36549374, 0.49544626, 0.6208213)","(0.36741185, 0.46691248, 0.78137857)","(0.3790744, 0.51102644, 0.6931916)","(0.38269174, 0.44957417, 0.7334764)","(0.46389657, 0.539104, 0.78338945)","(0.43818033, 0.40838844, 0.91035694)","(0.5566559, 0.58439434, 0.58049893)","(0.53762066, 0.34364253, 0.4356668)","(0.622157, 0.6505525, 0.4033232)","(0.60197884, 0.29015416, 0.57834995)","(0.6356455, 0.46906778, 0.8463086)","(0.6245229, 0.39607477, 0.76160914)","(0.808519, 0.45160407, 0.66314226)","(0.78935546, 0.32536975, 0.72482)","(0.9194242, 0.4723631, 0.8780607)","(0.9256341, 0.24404907, 0.5613494)","(0.3808830678462982, 0.48030030727386475, 0.7133339941501617)",0.061558645218610764,"(0.4277316431204478, 0.4760771294434865, 0.7457323471705118)",0.093692299015675
87,"(0.38123092, 0.48108655, 0.568929)","(0.36439043, 0.49530065, 0.6929066)","(0.36576784, 0.4680786, 0.76083684)","(0.37458786, 0.51329595, 0.6161414)","(0.37477586, 0.45350882, 0.62869227)","(0.46069822, 0.53633296, 0.80316865)","(0.4269697, 0.4122454, 0.79626656)","(0.54230857, 0.5829741, 0.6123785)","(0.51944923, 0.3421193, 0.4271483)","(0.595101, 0.6628148, 0.5519011)","(0.5786013, 0.28169367, 0.5791298)","(0.62261957, 0.4653276, 0.78088295)","(0.61067975, 0.39115116, 0.6935076)","(0.80747354, 0.45935363, 0.7727541)","(0.7830951, 0.31609553, 0.66635513)","(0.92302394, 0.4668518, 0.88572407)","(0.92311, 0.24238639, 0.5336664)","(0.37468186020851135, 0.48340238630771637, 0.6224168241024017)",0.05978742241859436,"(0.4229662815729777, 0.4765549699465434, 0.7227880756060282)",0.08396131482187937
88,"(0.3660828, 0.48239422, 0.59244317)","(0.35226512, 0.49766707, 0.40789515)","(0.35033482, 0.46945345, 0.68163)","(0.36298794, 0.51488554, 0.73793703)","(0.35960183, 0.4570527, 0.55333114)","(0.45492435, 0.53597367, 0.84406555)","(0.41532993, 0.41159004, 0.75169563)","(0.53635967, 0.6132898, 0.5099432)","(0.5047194, 0.32977146, 0.5711075)","(0.58314246, 0.6854894, 0.52586526)","(0.5404725, 0.26328558, 0.6765267)","(0.6167073, 0.4615034, 0.8586205)","(0.6006932, 0.39134273, 0.77826464)","(0.80995554, 0.46257865, 0.8569347)","(0.7828815, 0.32022414, 0.7199409)","(0.9418193, 0.4614099, 0.71008915)","(0.94212866, 0.24653813, 0.6444816)","(0.3612948805093765, 0.4859691262245178, 0.6456340849399567)",0.05793188139796257,"(0.41211235523223877, 0.4766526420911153, 0.7294014493624369)",0.09277255635969046
89,"(0.36314282, 0.48238003, 0.6292619)","(0.3476931, 0.49812055, 0.6328849)","(0.34690496, 0.47075075, 0.8154322)","(0.36081433, 0.51561415, 0.70016754)","(0.35567462, 0.4579072, 0.51241595)","(0.44700202, 0.5371078, 0.8721671)","(0.408789, 0.41074893, 0.6718043)","(0.5324836, 0.59039414, 0.6731347)","(0.47841942, 0.32316762, 0.47925735)","(0.55987793, 0.68236125, 0.4805185)","(0.50182384, 0.2555839, 0.6778444)","(0.6120217, 0.45827943, 0.8683598)","(0.5961659, 0.38650104, 0.84700423)","(0.80712116, 0.46480212, 0.8593265)","(0.77813935, 0.3130631, 0.87593246)","(0.9372102, 0.45114776, 0.8801691)","(0.9269421, 0.26716426, 0.64087635)","(0.35824447870254517, 0.486760675907135, 0.6062917411327362)",0.05793538689613342,"(0.4063112835089366, 0.4767455955346425, 0.7244111100832621)",0.0870692431667825
90,"(0.35058612, 0.48418075, 0.5867989)","(0.33869886, 0.49939117, 0.5532321)","(0.33895636, 0.47187516, 0.65626925)","(0.35282835, 0.51596934, 0.5879712)","(0.3483414, 0.45676935, 0.6055834)","(0.4350013, 0.5360005, 0.74871826)","(0.4021377, 0.41584033, 0.80642676)","(0.52915996, 0.6032949, 0.6244048)","(0.46436942, 0.31355238, 0.6797646)","(0.5313457, 0.68527114, 0.38062465)","(0.4779746, 0.25292856, 0.5934276)","(0.6009904, 0.46516412, 0.8000902)","(0.588058, 0.3912736, 0.73454916)","(0.7908883, 0.4613163, 0.8038554)","(0.772547, 0.3178148, 0.7501415)","(0.92956054, 0.43447447, 0.66911286)","(0.9124529, 0.2934445, 0.7820326)","(0.35058487951755524, 0.4863693416118622, 0.5967773199081421)",0.059369783848524094,"(0.39590837558110553, 0.47867385546366376, 0.7139813105265299)",0.09131118344613144
91,"(0.34810597, 0.48467588, 0.6296921)","(0.33439934, 0.49942392, 0.49041748)","(0.33446896, 0.47139665, 0.59657913)","(0.34724158, 0.51613355, 0.6980673)","(0.3428129, 0.45438147, 0.76261425)","(0.4314158, 0.53841555, 0.73044866)","(0.403237, 0.41121095, 0.7684444)","(0.5102421, 0.6081183, 0.667879)","(0.4507423, 0.30496162, 0.6580741)","(0.49904072, 0.70607424, 0.52689135)","(0.4560921, 0.23716454, 0.6615074)","(0.61697096, 0.4593789, 0.8346938)","(0.5992441, 0.38843033, 0.7158284)","(0.7923667, 0.45415482, 0.8056414)","(0.7668115, 0.32344353, 0.8528119)","(0.93286437, 0.41479254, 0.77285594)","(0.91364783, 0.32828057, 0.73530316)","(0.34502723813056946, 0.48525750637054443, 0.7303407788276672)",0.061910685151815414,"(0.39425291617711383, 0.4781007965405782, 0.709528386592865)",0.0932260198134065
