,nose,left_eye,right_eye,left_ear,right_ear,left_shoulder,right_shoulder,left_elbow,right_elbow,left_wrist,right_wrist,left_hip,right_hip,left_knee,right_knee,left_ankle,right_ankle,face_center,face_width,chin,face_height
79,"(0.2892903, 0.5440807, 0.3883169)","(0.27799487, 0.55955964, 0.49611154)","(0.2772476, 0.53315336, 0.6660076)","(0.28934082, 0.57818687, 0.6037147)","(0.29185578, 0.51960564, 0.564739)","(0.35581028, 0.60422695, 0.7929833)","(0.36394066, 0.49876362, 0.7389827)","(0.41075012, 0.7182554, 0.764246)","(0.3981179, 0.41393232, 0.654402)","(0.38692403, 0.77020526, 0.41933393)","(0.33296028, 0.4275961, 0.42384958)","(0.5188053, 0.56648284, 0.812081)","(0.51473653, 0.508021, 0.7774861)","(0.7242644, 0.5299667, 0.8008332)","(0.7197825, 0.4789071, 0.8423158)","(0.8733778, 0.60723615, 0.85246515)","(0.89714026, 0.4699299, 0.91360015)","(0.2905983030796051, 0.5488962531089783, 0.5842268466949463)",0.05863519385457039,"(0.3363470832506816, 0.5490237474441528, 0.6400942901770273)",0.0946313684996916
80,"(0.29078448, 0.5467179, 0.4673715)","(0.27993637, 0.5611109, 0.45540965)","(0.27821273, 0.53479725, 0.7169541)","(0.2895601, 0.57802457, 0.6488685)","(0.29093868, 0.520394, 0.54491824)","(0.35346293, 0.60206133, 0.76322615)","(0.36085424, 0.5037795, 0.7812643)","(0.4093102, 0.7104219, 0.7707091)","(0.39859825, 0.44551262, 0.54141355)","(0.3851869, 0.76264167, 0.46096033)","(0.37094945, 0.43300658, 0.268382)","(0.52014154, 0.56852084, 0.8292943)","(0.5172471, 0.5099276, 0.8141239)","(0.72677374, 0.53576255, 0.82959443)","(0.7215508, 0.48308903, 0.8187806)","(0.8751575, 0.60494787, 0.7973161)","(0.891009, 0.4741331, 0.6654439)","(0.29024939239025116, 0.5492092967033386, 0.5968933701515198)",0.05764702335000038,"(0.3350338836510976, 0.55085289478302, 0.6706206500530243)",0.08888437912927101
81,"(0.27827263, 0.55219406, 0.5840807)","(0.26599902, 0.5644016, 0.59062403)","(0.26408178, 0.53926694, 0.7149119)","(0.27945262, 0.5828136, 0.6939152)","(0.2813177, 0.5237552, 0.72900283)","(0.3443014, 0.60330164, 0.6900568)","(0.34904832, 0.5051982, 0.72987425)","(0.4039651, 0.7021444, 0.7574214)","(0.37516135, 0.443676, 0.68423927)","(0.37868363, 0.7495097, 0.3424642)","(0.28411934, 0.4389776, 0.53103775)","(0.51424575, 0.57718676, 0.8423183)","(0.5105856, 0.51570344, 0.8317977)","(0.7185712, 0.5535358, 0.72267)","(0.7135799, 0.4969939, 0.7837993)","(0.87792206, 0.60389614, 0.7488339)","(0.8838309, 0.47834834, 0.76162165)","(0.28038516640663147, 0.5532844066619873, 0.7114590108394623)",0.05908786877989769,"(0.3238741159439087, 0.5535646279652914, 0.6680039167404175)",0.09124415796652549
82,"(0.25663945, 0.5455332, 0.49659157)","(0.24501675, 0.56035334, 0.5861417)","(0.24417177, 0.53375745, 0.70173156)","(0.26450107, 0.5797361, 0.74649286)","(0.26378152, 0.5204138, 0.6980833)","(0.33324146, 0.6046078, 0.7686783)","(0.33865425, 0.4961316, 0.7300608)","(0.40121746, 0.6998047, 0.77943873)","(0.3846894, 0.45534605, 0.6565535)","(0.37756118, 0.7631178, 0.3897127)","(0.32276568, 0.4574195, 0.43428534)","(0.5072762, 0.5758605, 0.75125206)","(0.50722694, 0.5151084, 0.832095)","(0.70707625, 0.5768685, 0.8101896)","(0.70706964, 0.4990046, 0.7550591)","(0.8722834, 0.6122, 0.8905319)","(0.8773478, 0.48507613, 0.8746998)","(0.2641412913799286, 0.550074964761734, 0.7222880721092224)",0.0593266636133194,"(0.3095117211341858, 0.548757533232371, 0.6651102304458618)",0.10594099157073142
83,"(0.24948859, 0.55481994, 0.37398326)","(0.23838568, 0.566229, 0.69289124)","(0.23687254, 0.5423907, 0.6600928)","(0.25299495, 0.5800252, 0.51157564)","(0.25527334, 0.52491903, 0.57473683)","(0.3226102, 0.6104405, 0.8683276)","(0.32415348, 0.5002996, 0.803284)","(0.39283726, 0.6955657, 0.5763874)","(0.3811981, 0.46832022, 0.6990865)","(0.355088, 0.76216817, 0.5566826)","(0.2904485, 0.466358, 0.5848374)","(0.50374866, 0.5864463, 0.8264948)","(0.5023211, 0.51663786, 0.7204653)","(0.694955, 0.5974721, 0.8353526)","(0.70017815, 0.50960493, 0.8566966)","(0.8743927, 0.6211936, 0.80387545)","(0.8671908, 0.5109464, 0.90462434)","(0.2541341483592987, 0.5524721145629883, 0.543156236410141)",0.055153243243694305,"(0.29875075817108154, 0.5551866690317789, 0.6818649570147196)",0.09852706207677296
84,"(0.23932338, 0.55630934, 0.5139294)","(0.23055592, 0.56940484, 0.60076797)","(0.2258367, 0.5433559, 0.55060273)","(0.24869579, 0.5820627, 0.47401753)","(0.24733989, 0.52518404, 0.4875508)","(0.31750357, 0.61402285, 0.85532403)","(0.32077062, 0.4991076, 0.80692935)","(0.38857555, 0.6913945, 0.7539557)","(0.3844248, 0.4750012, 0.62820065)","(0.34320936, 0.75195694, 0.7289944)","(0.26988274, 0.4779757, 0.53584903)","(0.5009866, 0.5916853, 0.82900596)","(0.4993543, 0.51944876, 0.7498359)","(0.6941601, 0.6031606, 0.78287435)","(0.7000315, 0.5279482, 0.88399154)","(0.884565, 0.62561965, 0.65750396)","(0.8751162, 0.5394889, 0.81751215)","(0.2480178400874138, 0.553623378276825, 0.4807841628789902)",0.05689484253525734,"(0.2925325234731038, 0.5564799308776855, 0.7253942688306173)",0.10641883863291543
85,"(0.23786454, 0.5653913, 0.58622456)","(0.23036587, 0.57843274, 0.4309437)","(0.2237454, 0.55223507, 0.7073364)","(0.24795413, 0.588629, 0.67864007)","(0.24217811, 0.5320039, 0.81727326)","(0.3174674, 0.6182485, 0.84347236)","(0.30446216, 0.50167346, 0.66520405)","(0.39422256, 0.68850386, 0.6687578)","(0.38511655, 0.4864274, 0.7416621)","(0.35127375, 0.7497865, 0.5600444)","(0.28785467, 0.48063064, 0.55978507)","(0.4960376, 0.6019274, 0.82065976)","(0.49306092, 0.5263261, 0.82762337)","(0.6899649, 0.613052, 0.7813962)","(0.6953411, 0.5424181, 0.8741018)","(0.88507354, 0.6394292, 0.5852698)","(0.8807222, 0.57496285, 0.82484084)","(0.24506612122058868, 0.5603164434432983, 0.7479566633701324)",0.05691895633935928,"(0.28659803171952564, 0.5617710947990417, 0.698300321896871)",0.09773554544702674
86,"(0.24039295, 0.5638003, 0.47100252)","(0.23157632, 0.5780151, 0.5162568)","(0.2285108, 0.55129695, 0.5895369)","(0.24969612, 0.5898621, 0.65414256)","(0.24604434, 0.5316999, 0.7749823)","(0.32399336, 0.6132983, 0.72109324)","(0.3143896, 0.4904624, 0.65308607)","(0.39621598, 0.69572616, 0.65939534)","(0.40716243, 0.48356962, 0.3911767)","(0.3471474, 0.70602083, 0.5395038)","(0.3583952, 0.48475224, 0.3081988)","(0.50264025, 0.59852743, 0.7174312)","(0.5037538, 0.5265374, 0.82091236)","(0.69777834, 0.6189254, 0.7624053)","(0.70477533, 0.56909376, 0.72304577)","(0.896662, 0.64705384, 0.7901571)","(0.90540063, 0.59507275, 0.7518518)","(0.24787022918462753, 0.5607810020446777, 0.7145624160766602)",0.058276742696762085,"(0.29292529821395874, 0.5558536549409231, 0.6150606075922648)",0.10625998405194081
87,"(0.2539801, 0.5668051, 0.4970875)","(0.24364921, 0.58034974, 0.62680066)","(0.24187484, 0.55518126, 0.7821026)","(0.256941, 0.5918782, 0.790573)","(0.25537363, 0.5341846, 0.75474143)","(0.32832888, 0.623128, 0.77472734)","(0.32356998, 0.4942562, 0.7034121)","(0.40726027, 0.70867103, 0.71494246)","(0.40366802, 0.4844421, 0.57301587)","(0.3630223, 0.6422585, 0.5342622)","(0.36288413, 0.56186837, 0.24560824)","(0.5139679, 0.6074775, 0.8193804)","(0.5124443, 0.5295039, 0.835163)","(0.7110257, 0.6407274, 0.76153857)","(0.7206991, 0.58160156, 0.8359355)","(0.91417617, 0.6564958, 0.7176312)","(0.9159562, 0.61513615, 0.87410676)","(0.2561573088169098, 0.5630313754081726, 0.7726572155952454)",0.05771488696336746,"(0.3019596536954244, 0.5613964398701986, 0.6584089895089468)",0.09656689753794097
88,"(0.26468983, 0.5703767, 0.53550583)","(0.25551516, 0.5834108, 0.48891997)","(0.25375205, 0.559953, 0.511051)","(0.2693583, 0.5994397, 0.7007991)","(0.26499927, 0.54021084, 0.61054313)","(0.34138578, 0.63387775, 0.7912926)","(0.33572602, 0.5022892, 0.7314893)","(0.4186179, 0.71299505, 0.57995665)","(0.45160803, 0.48852128, 0.5992963)","(0.3742132, 0.6190306, 0.3241988)","(0.47526956, 0.5013213, 0.41156584)","(0.5311335, 0.6107251, 0.8058952)","(0.5346768, 0.5357454, 0.8293184)","(0.73391175, 0.642907, 0.69281673)","(0.7416793, 0.5819101, 0.8043854)","(0.9167819, 0.6658186, 0.83169687)","(0.9109117, 0.6242604, 0.87973744)","(0.2671787887811661, 0.5698252618312836, 0.6556711196899414)",0.05938902497291565,"(0.3139338791370392, 0.5688478748003641, 0.6860959132512411)",0.09853554436890509
89,"(0.27181432, 0.57664776, 0.46105886)","(0.26136065, 0.58973444, 0.73319453)","(0.25944233, 0.56326103, 0.5795858)","(0.27681905, 0.6066345, 0.6816016)","(0.2737607, 0.54435825, 0.62465554)","(0.3544799, 0.63542604, 0.80993414)","(0.34290823, 0.51262903, 0.81267774)","(0.4248255, 0.70649123, 0.78561145)","(0.4536172, 0.4938705, 0.50173384)","(0.38179374, 0.6053058, 0.46034014)","(0.48794767, 0.50338864, 0.35756305)","(0.5355556, 0.61377203, 0.78505826)","(0.5357077, 0.5332943, 0.8056111)","(0.7415527, 0.64718175, 0.7509239)","(0.7485744, 0.5756567, 0.8866264)","(0.91281164, 0.65989894, 0.7380718)","(0.91536474, 0.6117209, 0.8540832)","(0.2752898782491684, 0.5754963755607605, 0.6531285643577576)",0.062351297587156296,"(0.32306748628616333, 0.5749009450276693, 0.6945569117863973)",0.10256585726715756
90,"(0.28082472, 0.5889097, 0.5669473)","(0.27175298, 0.60372484, 0.38612127)","(0.26644224, 0.58017194, 0.6544221)","(0.28680748, 0.6182846, 0.73153794)","(0.27877742, 0.55733293, 0.7367513)","(0.36413115, 0.6349301, 0.6333155)","(0.34722638, 0.5195029, 0.78340137)","(0.4291864, 0.69847035, 0.7206346)","(0.4599038, 0.48871025, 0.7264887)","(0.3870597, 0.5968691, 0.37214938)","(0.5358825, 0.48293218, 0.43436256)","(0.5641469, 0.6201035, 0.7774919)","(0.56255186, 0.5350698, 0.7980143)","(0.7555091, 0.6665325, 0.6757328)","(0.7612745, 0.5606906, 0.7357748)","(0.9217067, 0.6559444, 0.49769667)","(0.9231399, 0.6009585, 0.8317554)","(0.28279244899749756, 0.587808758020401, 0.7341446280479431)",0.06147833168506622,"(0.33072741826375324, 0.5811142126719157, 0.6612213850021362)",0.10101581275370716
91,"(0.28812593, 0.60000086, 0.3373649)","(0.28056258, 0.61765707, 0.52119714)","(0.27567077, 0.5904064, 0.5324474)","(0.29435587, 0.62653375, 0.5996491)","(0.28571546, 0.5653629, 0.6528894)","(0.3678313, 0.6369582, 0.74595666)","(0.35023555, 0.5212159, 0.69760686)","(0.4247247, 0.68774736, 0.63375056)","(0.48057374, 0.4904278, 0.6616833)","(0.39905506, 0.5712421, 0.23416173)","(0.46969458, 0.51431644, 0.2472364)","(0.54972124, 0.61192065, 0.77629423)","(0.55025434, 0.5336049, 0.8212085)","(0.7477596, 0.6703788, 0.5230928)","(0.7501575, 0.5531596, 0.7142661)","(0.93059075, 0.66751, 0.85069275)","(0.9308791, 0.58155274, 0.6803049)","(0.2900356650352478, 0.5959483087062836, 0.6262692213058472)",0.06177809089422226,"(0.33539759119351703, 0.5860583186149597, 0.5936428109804789)",0.09856985655841564
92,"(0.29880935, 0.6079739, 0.5314305)","(0.286378, 0.62405914, 0.5734727)","(0.28426448, 0.5953851, 0.73849416)","(0.29908568, 0.63670534, 0.7849209)","(0.29572207, 0.5685588, 0.71167785)","(0.37619126, 0.6534594, 0.7218742)","(0.3580398, 0.5253026, 0.77401006)","(0.43077695, 0.66608447, 0.4803711)","(0.48366213, 0.48606038, 0.6988983)","(0.38689762, 0.5443952, 0.38235638)","(0.48533285, 0.50762826, 0.20923242)","(0.55025196, 0.6068184, 0.78111327)","(0.5503217, 0.52825594, 0.8224762)","(0.7534194, 0.67600775, 0.6150119)","(0.7434885, 0.53175426, 0.7621231)","(0.9233358, 0.6659249, 0.80862296)","(0.9146993, 0.5452919, 0.837463)","(0.29740387201309204, 0.602632075548172, 0.7482993602752686)",0.06822948902845383,"(0.3443468014399211, 0.5955786307652792, 0.6757715741793314)",0.0943885919193727
93,"(0.30198097, 0.6072872, 0.5770789)","(0.2920537, 0.6227265, 0.38348266)","(0.2887655, 0.59249645, 0.7392072)","(0.30622604, 0.6360483, 0.77240664)","(0.30323207, 0.568015, 0.7622409)","(0.38230592, 0.65515, 0.8638624)","(0.358262, 0.5274809, 0.7985623)","(0.44403252, 0.6529087, 0.45808902)","(0.47469625, 0.48532912, 0.6009742)","(0.40401846, 0.54279983, 0.35547101)","(0.47510684, 0.5035785, 0.33925354)","(0.5754079, 0.6052924, 0.77140224)","(0.5699637, 0.5270738, 0.7968208)","(0.7615165, 0.6803357, 0.7925703)","(0.75750387, 0.5033618, 0.7117454)","(0.9324542, 0.66767925, 0.78531134)","(0.9208488, 0.49892265, 0.70329696)","(0.30472905933856964, 0.6020316481590271, 0.767323762178421)",0.06809918582439423,"(0.3475162982940674, 0.5966393748919169, 0.7465011874834696)",0.09352737978565909
94,"(0.30628595, 0.59522307, 0.59154433)","(0.29503968, 0.61099535, 0.42536572)","(0.29171053, 0.58300704, 0.5442829)","(0.3097792, 0.6277664, 0.6707101)","(0.30614913, 0.5590808, 0.55605954)","(0.38635918, 0.6564868, 0.8697389)","(0.36666077, 0.51485556, 0.68880785)","(0.4592125, 0.6500156, 0.6346651)","(0.4782164, 0.48369238, 0.5998844)","(0.40495238, 0.55465955, 0.33560604)","(0.46999094, 0.4992627, 0.41784823)","(0.5835794, 0.6012833, 0.736603)","(0.5757981, 0.5217522, 0.77351886)","(0.7623651, 0.68358874, 0.8139446)","(0.7577795, 0.48337516, 0.6619727)","(0.9349028, 0.66910213, 0.78117466)","(0.94828975, 0.46024734, 0.7735834)","(0.30796416103839874, 0.5934235751628876, 0.6133848130702972)",0.06878145039081573,"(0.3531019687652588, 0.5888551473617554, 0.7166970173517863)",0.09449423833855669
95,"(0.3012852, 0.5739454, 0.6119981)","(0.2883912, 0.590033, 0.5654306)","(0.2879403, 0.56127346, 0.55580926)","(0.30503654, 0.61303246, 0.79442334)","(0.3026629, 0.54542434, 0.77396995)","(0.38655078, 0.6565867, 0.8926442)","(0.37454164, 0.51271, 0.7862047)","(0.4855907, 0.64725065, 0.7045436)","(0.4902612, 0.48218155, 0.58523715)","(0.42957443, 0.5545397, 0.3316226)","(0.4715972, 0.4903669, 0.4757029)","(0.57910913, 0.5993402, 0.67911386)","(0.5738869, 0.5181096, 0.755975)","(0.76618063, 0.6859302, 0.81383586)","(0.76197004, 0.45918784, 0.6663159)","(0.93348753, 0.6670524, 0.80932325)","(0.9668023, 0.41752666, 0.7348066)","(0.3038497269153595, 0.579228401184082, 0.7841966450214386)",0.06764977425336838,"(0.35412587722142536, 0.581080694993337, 0.7636156678199768)",0.10664049495694317
96,"(0.3031633, 0.56706077, 0.5574584)","(0.28794602, 0.5814046, 0.5257361)","(0.2894066, 0.55220693, 0.7488932)","(0.29928565, 0.60160756, 0.67432415)","(0.3013293, 0.5330893, 0.8415928)","(0.38403618, 0.64346457, 0.82248986)","(0.37775636, 0.49720848, 0.7025974)","(0.48997816, 0.6500322, 0.7373903)","(0.497456, 0.4815231, 0.5311059)","(0.44680506, 0.5572429, 0.43057707)","(0.46141374, 0.49739158, 0.4128943)","(0.56915593, 0.5936694, 0.8058901)","(0.56665444, 0.50844216, 0.8095716)","(0.77241063, 0.68468803, 0.80308634)","(0.7650473, 0.44245642, 0.8279218)","(0.9286505, 0.6647421, 0.7740758)","(0.9660307, 0.38111436, 0.84247065)","(0.3003074824810028, 0.5673484206199646, 0.7579584717750549)",0.06854875385761261,"(0.3549852768580119, 0.5692446033159891, 0.6941818793614706)",0.1037359620091879
97,"(0.2914422, 0.55020034, 0.45766026)","(0.27802032, 0.56598914, 0.51412547)","(0.27896392, 0.5351614, 0.68664247)","(0.29202056, 0.58803505, 0.69735646)","(0.29419434, 0.5175067, 0.59795415)","(0.3762409, 0.62908465, 0.84550184)","(0.3729611, 0.47786784, 0.74544877)","(0.4943967, 0.6457694, 0.81872666)","(0.4880297, 0.47730434, 0.4924861)","(0.45985365, 0.55594885, 0.36745214)","(0.47538826, 0.49629256, 0.448996)","(0.5657455, 0.5840801, 0.8042481)","(0.5668507, 0.4974361, 0.8363753)","(0.7738186, 0.672718, 0.5424129)","(0.76166004, 0.42929387, 0.7299303)","(0.9279312, 0.66294456, 0.76868415)","(0.9711026, 0.37567374, 0.6909351)","(0.29310745000839233, 0.5527708828449249, 0.6476553082466125)",0.07056181877851486,"(0.3468813995520274, 0.5523842771848043, 0.6828702886899313)",0.11096442686002202
98,"(0.28195512, 0.5389739, 0.4961664)","(0.26802015, 0.55497783, 0.63739264)","(0.2675851, 0.52399707, 0.67844313)","(0.28544915, 0.5732127, 0.7705661)","(0.28512836, 0.5034085, 0.7029488)","(0.365311, 0.6166895, 0.8467801)","(0.3685572, 0.47064567, 0.85435843)","(0.49107808, 0.64681923, 0.81437707)","(0.4843626, 0.4721514, 0.615171)","(0.4628172, 0.57709616, 0.31635335)","(0.49726385, 0.49180233, 0.256662)","(0.5617275, 0.57894355, 0.78556395)","(0.56363046, 0.48828444, 0.7724388)","(0.77109337, 0.6621259, 0.7723518)","(0.7697503, 0.41561037, 0.7162315)","(0.9183359, 0.6595559, 0.86078477)","(0.97132224, 0.37685475, 0.83457935)","(0.2852887511253357, 0.5383105874061584, 0.7367574572563171)",0.06980492919683456,"(0.33860777815183, 0.5421030322710673, 0.7324349880218506)",0.1134780091182522
99,"(0.26008534, 0.5276473, 0.6497896)","(0.24816768, 0.5432396, 0.4131154)","(0.24864762, 0.5134603, 0.699842)","(0.269467, 0.5643465, 0.5372845)","(0.2697841, 0.49161398, 0.7437422)","(0.34763345, 0.6070478, 0.787352)","(0.35767102, 0.4574955, 0.764555)","(0.48779678, 0.6413624, 0.7599113)","(0.47019255, 0.45210895, 0.49874532)","(0.47371113, 0.5948377, 0.26019126)","(0.52800405, 0.46927106, 0.3080452)","(0.5508486, 0.57030386, 0.83581907)","(0.5550364, 0.4762404, 0.785748)","(0.763685, 0.64498395, 0.7475699)","(0.7634543, 0.414402, 0.5759122)","(0.91671413, 0.65634793, 0.842724)","(0.9734775, 0.37073213, 0.8556596)","(0.26962554454803467, 0.527980238199234, 0.6405133605003357)",0.07273320108652115,"(0.32179660598436993, 0.5307302077611288, 0.7338988582293192)",0.12357643846102857
100,"(0.2561972, 0.5158039, 0.52088416)","(0.24335264, 0.5328306, 0.76286185)","(0.24104914, 0.50118, 0.54788876)","(0.26256183, 0.55536604, 0.8091481)","(0.25866967, 0.48379275, 0.71771115)","(0.3400519, 0.59682715, 0.87202966)","(0.35167676, 0.44790673, 0.8127973)","(0.45899242, 0.6449398, 0.61478436)","(0.45667458, 0.450401, 0.5910871)","(0.5160087, 0.6098348, 0.30049318)","(0.5473533, 0.4613206, 0.49800217)","(0.5376202, 0.5592442, 0.7672672)","(0.54177004, 0.46647286, 0.8151362)","(0.76321065, 0.6208478, 0.73805505)","(0.750035, 0.41350374, 0.7980994)","(0.9117829, 0.6500776, 0.81152153)","(0.9707855, 0.3729326, 0.85674703)","(0.2606157511472702, 0.5195793956518173, 0.7634296119213104)",0.07167904078960419,"(0.315975288550059, 0.5201792518297831, 0.7352370421091715)",0.1198759711863204
101,"(0.23933658, 0.5052303, 0.6473207)","(0.22822347, 0.5228311, 0.46920988)","(0.2276069, 0.49103135, 0.5261113)","(0.25070006, 0.54766184, 0.64488244)","(0.24933653, 0.4744577, 0.5225108)","(0.32503992, 0.58646715, 0.81111264)","(0.34936398, 0.44272324, 0.85344625)","(0.44644102, 0.6485671, 0.6080658)","(0.46003985, 0.4378578, 0.6336186)","(0.53423405, 0.6605419, 0.32297504)","(0.55843025, 0.46010578, 0.436313)","(0.51647055, 0.5492456, 0.8211347)","(0.52226144, 0.45969746, 0.86221063)","(0.73808306, 0.5928242, 0.88004136)","(0.7443015, 0.41244388, 0.84317124)","(0.9035217, 0.6392337, 0.7578025)","(0.9673897, 0.36899754, 0.698566)","(0.25001829117536545, 0.5110597759485245, 0.5836966335773468)",0.07321682572364807,"(0.304580161968867, 0.5114735662937164, 0.7706265250841776)",0.13108322947713655
102,"(0.22898364, 0.494351, 0.48732543)","(0.21675692, 0.5140824, 0.7221563)","(0.2145128, 0.48314685, 0.69446623)","(0.2429196, 0.53750104, 0.7025433)","(0.23863691, 0.4687661, 0.83079356)","(0.31533897, 0.5775062, 0.88424253)","(0.34092948, 0.4327755, 0.7814076)","(0.42211616, 0.64221114, 0.6633628)","(0.44679177, 0.42764255, 0.68613195)","(0.5290929, 0.6772095, 0.37464133)","(0.5435936, 0.4578759, 0.4622945)","(0.51509935, 0.54523456, 0.8330784)","(0.5218272, 0.45792207, 0.86796373)","(0.7382108, 0.5697805, 0.92386687)","(0.7419238, 0.41143727, 0.87754977)","(0.9101836, 0.6143733, 0.8580952)","(0.96227854, 0.36886555, 0.8038825)","(0.24077825248241425, 0.5031335651874542, 0.766668438911438)",0.0688682347536087,"(0.29508402943611145, 0.5015442272027334, 0.717658519744873)",0.13298126061010695
103,"(0.2230901, 0.49493855, 0.6083434)","(0.21292022, 0.5122944, 0.7616025)","(0.21043573, 0.48154187, 0.5202739)","(0.23598662, 0.5322844, 0.7785171)","(0.2348333, 0.46549863, 0.7606645)","(0.29843554, 0.5656292, 0.76929057)","(0.33702153, 0.43228114, 0.8848173)","(0.40251184, 0.63717043, 0.7367038)","(0.44982275, 0.4152741, 0.71930784)","(0.506768, 0.672699, 0.3681249)","(0.5169711, 0.4478433, 0.27231848)","(0.5062625, 0.53770053, 0.8629052)","(0.51289415, 0.45631802, 0.86983967)","(0.7403643, 0.54647934, 0.92250985)","(0.7421702, 0.41175425, 0.9194819)","(0.9158845, 0.5950317, 0.9166038)","(0.95798254, 0.367854, 0.849498)","(0.2354099601507187, 0.4988915026187897, 0.769590824842453)",0.0667957067489624,"(0.28618238866329193, 0.4976162910461426, 0.7541504303614298)",0.12629817912871508
104,"(0.22204298, 0.49017388, 0.70448375)","(0.21015874, 0.50730085, 0.64585084)","(0.20924304, 0.47425684, 0.5997556)","(0.22985671, 0.52881855, 0.6561473)","(0.2307694, 0.45917606, 0.5666232)","(0.2972231, 0.56046784, 0.89848554)","(0.3365744, 0.4314944, 0.7684745)","(0.3916487, 0.63490295, 0.684621)","(0.44617498, 0.40839386, 0.6257734)","(0.4973098, 0.6721405, 0.49485373)","(0.4934462, 0.4591086, 0.395541)","(0.49875924, 0.5382679, 0.82872903)","(0.50555766, 0.45509845, 0.8464306)","(0.7360882, 0.5346003, 0.7803782)","(0.7390971, 0.41179556, 0.91528654)","(0.91881007, 0.5756825, 0.88961744)","(0.9587375, 0.36896503, 0.84183323)","(0.23031305521726608, 0.4939973056316376, 0.6113852560520172)",0.06964846700429916,"(0.28528015812238056, 0.4940453767776489, 0.7904812693595886)",0.12671115957061901
105,"(0.22153912, 0.48204952, 0.578129)","(0.21019626, 0.49803063, 0.47064078)","(0.20903811, 0.46641594, 0.5700788)","(0.22708695, 0.52148026, 0.48250166)","(0.22961327, 0.4536695, 0.6538311)","(0.2910544, 0.5575893, 0.8212166)","(0.33066183, 0.42011672, 0.84457654)","(0.3850056, 0.63854784, 0.78136456)","(0.44018567, 0.40206534, 0.7742721)","(0.4699858, 0.6608606, 0.3584472)","(0.4634138, 0.49175057, 0.30144227)","(0.49243355, 0.53772926, 0.75875974)","(0.5005752, 0.45233104, 0.80355585)","(0.73113644, 0.528291, 0.87915874)","(0.7366389, 0.4107945, 0.82789826)","(0.92001224, 0.5694618, 0.8931535)","(0.9565948, 0.36627442, 0.8525637)","(0.22835011035203934, 0.48757487535476685, 0.5681663900613785)",0.06785781681537628,"(0.2810851186513901, 0.48658517996470135, 0.7479740381240845)",0.11943697159815098
106,"(0.21874195, 0.4773515, 0.5798977)","(0.20467326, 0.4935791, 0.6908162)","(0.20534717, 0.46175128, 0.5828896)","(0.22369765, 0.517363, 0.7223314)","(0.22601816, 0.44843292, 0.6174111)","(0.28797317, 0.5584549, 0.8222147)","(0.32714495, 0.4197455, 0.79175293)","(0.38202998, 0.63582, 0.77289754)","(0.43270487, 0.39109752, 0.6986234)","(0.45494723, 0.6487152, 0.2600301)","(0.43667227, 0.49989188, 0.4765228)","(0.49831718, 0.53922826, 0.867748)","(0.50422394, 0.45365208, 0.89439523)","(0.73307514, 0.5337591, 0.91116536)","(0.7398288, 0.40578866, 0.91229284)","(0.9202634, 0.575983, 0.8530749)","(0.9571676, 0.36237288, 0.8815497)","(0.2248579040169716, 0.48289796710014343, 0.6698712408542633)",0.06896913796663284,"(0.2779533565044403, 0.4851839542388916, 0.7312884529431661)",0.11945438976973628
107,"(0.21623543, 0.47193563, 0.7145181)","(0.20462804, 0.48851472, 0.7816019)","(0.20573732, 0.4544866, 0.66147)","(0.22318146, 0.5120902, 0.8505832)","(0.22737372, 0.44264126, 0.654917)","(0.2905237, 0.5517835, 0.8530308)","(0.3248005, 0.4129634, 0.863058)","(0.38571915, 0.6278344, 0.7395457)","(0.42451057, 0.3913899, 0.78737533)","(0.46762776, 0.64112276, 0.5000669)","(0.39706796, 0.4974197, 0.5224311)","(0.49483073, 0.53689945, 0.8720646)","(0.50057095, 0.44759792, 0.8865509)","(0.73449534, 0.5439214, 0.86132526)","(0.7362191, 0.3812351, 0.87427306)","(0.9263315, 0.5956072, 0.9129343)","(0.95878905, 0.35486096, 0.778375)","(0.2252775877714157, 0.47736573219299316, 0.7527500987052917)",0.06957536190748215,"(0.2771865427494049, 0.4788941740989685, 0.8102022806803385)",0.12269408460908086
108,"(0.22045884, 0.46209204, 0.6643169)","(0.20921198, 0.4809788, 0.5894951)","(0.20775524, 0.44738588, 0.56273985)","(0.22933671, 0.5061275, 0.7126578)","(0.22963183, 0.43775284, 0.5851871)","(0.2918225, 0.54061484, 0.88227224)","(0.33786234, 0.41187605, 0.7445045)","(0.38422117, 0.61821854, 0.66730076)","(0.4243508, 0.39909226, 0.57584476)","(0.37947702, 0.5653702, 0.32843256)","(0.38093197, 0.50463736, 0.32870704)","(0.50490654, 0.5317158, 0.7963605)","(0.5127604, 0.44510198, 0.84143615)","(0.7454611, 0.54542065, 0.88014513)","(0.74343, 0.3624934, 0.8649756)","(0.9358202, 0.63042355, 0.8516382)","(0.9624382, 0.3468005, 0.8336128)","(0.22948426753282547, 0.47194015979766846, 0.6489224433898926)",0.06837526708841324,"(0.28338122367858887, 0.47152764598528546, 0.763697882493337)",0.12725183809179988
