,nose,left_eye,right_eye,left_ear,right_ear,left_shoulder,right_shoulder,left_elbow,right_elbow,left_wrist,right_wrist,left_hip,right_hip,left_knee,right_knee,left_ankle,right_ankle,face_center,face_width,chin,face_height
20,"(0.29517213, 0.6030863, 0.3470137)","(0.28653896, 0.5972804, 0.51861835)","(0.28617203, 0.61150986, 0.4295441)","(0.29039294, 0.5864533, 0.5563384)","(0.2883727, 0.62907493, 0.45432132)","(0.34830078, 0.547511, 0.63870734)","(0.34091574, 0.65202814, 0.5520539)","(0.47203624, 0.52706134, 0.45805085)","(0.41319793, 0.6986038, 0.58435214)","(0.54516566, 0.5558108, 0.15878546)","(0.50400436, 0.75432533, 0.5617824)","(0.52810884, 0.55012804, 0.76474214)","(0.5274668, 0.6251281, 0.75555646)","(0.660847, 0.5837009, 0.582799)","(0.66663885, 0.6416116, 0.6158762)","(0.78541756, 0.5357021, 0.8207667)","(0.82077575, 0.64667034, 0.67719746)","(0.28938281536102295, 0.6077641248703003, 0.5053298771381378)",0.04266946390271187,"(0.32812954982121784, 0.6008751392364502, 0.5125916600227356)",0.06606303184127943
21,"(0.29932022, 0.6025763, 0.38168806)","(0.29074562, 0.5974462, 0.5091406)","(0.28915304, 0.6142292, 0.32594737)","(0.29403695, 0.5857278, 0.5339376)","(0.28964016, 0.627144, 0.4453243)","(0.35157758, 0.54656494, 0.5259961)","(0.34894738, 0.6516883, 0.6558007)","(0.473011, 0.52368116, 0.37122935)","(0.426278, 0.69719374, 0.7051652)","(0.5363121, 0.56507254, 0.16034949)","(0.51073635, 0.7520377, 0.46327952)","(0.53499925, 0.54803836, 0.74738115)","(0.5376766, 0.62387466, 0.61120456)","(0.6516348, 0.5847924, 0.6613534)","(0.6710001, 0.65396035, 0.7250049)","(0.75975883, 0.54517746, 0.7660391)","(0.8269288, 0.64272594, 0.6856148)","(0.29183855652809143, 0.6064358949661255, 0.48963093757629395)",0.041648898273706436,"(0.3332817256450653, 0.600276509920756, 0.5211616158485413)",0.06807856950890666
22,"(0.29986805, 0.62248045, 0.3174765)","(0.2876291, 0.61289155, 0.41768765)","(0.28234017, 0.6354548, 0.27383274)","(0.28568894, 0.6006321, 0.4873798)","(0.28503734, 0.634691, 0.49411863)","(0.33841014, 0.5537969, 0.5805167)","(0.35007626, 0.6541131, 0.55791163)","(0.45207688, 0.52971977, 0.38224018)","(0.4356633, 0.6884853, 0.5729753)","(0.5271294, 0.57093257, 0.13828981)","(0.50445396, 0.73100376, 0.5044913)","(0.523412, 0.529456, 0.6321734)","(0.52842915, 0.604824, 0.64036703)","(0.63513494, 0.58522165, 0.4213764)","(0.6583973, 0.65368533, 0.56810385)","(0.73877656, 0.5515392, 0.8274671)","(0.83463305, 0.6434291, 0.66313565)","(0.2853631377220154, 0.6176615357398987, 0.49074921011924744)",0.034065160900354385,"(0.3294514815012614, 0.6101301511128744, 0.4853016138076782)",0.06411581759117732
23,"(0.31314102, 0.62551403, 0.28594145)","(0.29866442, 0.6188416, 0.36969924)","(0.29705387, 0.63969725, 0.23866382)","(0.29569525, 0.60622275, 0.31043404)","(0.297046, 0.64391506, 0.30104923)","(0.33709186, 0.5627666, 0.53554696)","(0.35098928, 0.6543919, 0.3923847)","(0.43779978, 0.5232275, 0.30089214)","(0.433963, 0.67969203, 0.49846083)","(0.46547043, 0.54411423, 0.10255399)","(0.43635583, 0.7080175, 0.37939945)","(0.5053643, 0.5307541, 0.5349661)","(0.50642824, 0.61049706, 0.5133069)","(0.61331713, 0.5884764, 0.2863783)","(0.63007367, 0.6505061, 0.44125292)","(0.68721616, 0.5512552, 0.7620949)","(0.8207966, 0.64209586, 0.67631143)","(0.29637062549591064, 0.6250689029693604, 0.30574163794517517)",0.03771650418639183,"(0.3337407211462657, 0.6142241756121317, 0.4046243727207184)",0.046981212664216024
24,"(0.31755525, 0.5822611, 0.39505014)","(0.31346637, 0.5714393, 0.42558903)","(0.31047893, 0.5885321, 0.4204019)","(0.31317657, 0.56120574, 0.44689858)","(0.3074787, 0.60695255, 0.44386357)","(0.3513957, 0.53472733, 0.58930284)","(0.35798895, 0.6428549, 0.5574865)","(0.428151, 0.4867954, 0.592672)","(0.44586688, 0.6688203, 0.5472311)","(0.51006955, 0.44271383, 0.34710026)","(0.49008673, 0.7150997, 0.19480821)","(0.51425046, 0.5305786, 0.5949099)","(0.5200338, 0.61957496, 0.56173354)","(0.61399543, 0.5616127, 0.322979)","(0.64200455, 0.6598203, 0.45251912)","(0.6543403, 0.5504749, 0.5463908)","(0.8197155, 0.63744557, 0.68996274)","(0.3103276342153549, 0.5840791463851929, 0.4453810751438141)",0.04610028117895126,"(0.34231329957644147, 0.5866144498189291, 0.5139464835325877)",0.05027575408308928
25,"(0.30881795, 0.5956337, 0.22974604)","(0.29410678, 0.5782937, 0.2944567)","(0.29441473, 0.59877974, 0.20568472)","(0.287739, 0.5684697, 0.4217703)","(0.28975657, 0.6201443, 0.23247978)","(0.32950515, 0.54742527, 0.46077088)","(0.33234805, 0.6445039, 0.3794606)","(0.40803248, 0.50819737, 0.25846997)","(0.42863935, 0.668704, 0.3444839)","(0.40930688, 0.45956707, 0.272133)","(0.44471914, 0.6917562, 0.15465066)","(0.5049315, 0.54388154, 0.48723245)","(0.50235665, 0.6289252, 0.473444)","(0.61547124, 0.56441844, 0.30059367)","(0.6345806, 0.6524259, 0.48597717)","(0.633731, 0.5412755, 0.548217)","(0.7991756, 0.63369274, 0.48478633)","(0.28874778747558594, 0.594307005405426, 0.32712504267692566)",0.051713977009058,"(0.323557049036026, 0.5958542823791504, 0.3566591739654541)",0.029481493767872093
26,"(0.28836805, 0.5786865, 0.18218574)","(0.28486952, 0.56540906, 0.27816793)","(0.27276903, 0.5931709, 0.20466846)","(0.28043872, 0.56436205, 0.31606233)","(0.26809752, 0.59928405, 0.26355332)","(0.29878935, 0.5600811, 0.3077585)","(0.29161206, 0.63115823, 0.25343353)","(0.3944846, 0.51675475, 0.21841568)","(0.40470156, 0.6669671, 0.34906036)","(0.40243512, 0.49060696, 0.11691785)","(0.40582436, 0.6441624, 0.106934726)","(0.4579094, 0.5639918, 0.28091255)","(0.45689344, 0.6240623, 0.29404253)","(0.5885789, 0.603369, 0.20162675)","(0.5888972, 0.62955445, 0.3522133)","(0.7847654, 0.6163739, 0.43286142)","(0.7995826, 0.6175158, 0.51245445)","(0.27426812052726746, 0.5818230509757996, 0.28980782628059387)",0.03703851252794266,"(0.2929231524467468, 0.5899752775828043, 0.24779259165128073)",0.024346337621196007
27,"(0.28844798, 0.5453752, 0.31851327)","(0.2812636, 0.5359627, 0.3356199)","(0.2779497, 0.55087984, 0.2439518)","(0.27704635, 0.53658277, 0.3281237)","(0.27412164, 0.5677862, 0.40092304)","(0.3102133, 0.5233529, 0.46519664)","(0.2957503, 0.61439604, 0.46466157)","(0.4001724, 0.50812745, 0.32818618)","(0.41514656, 0.6703579, 0.4118945)","(0.48406824, 0.5217606, 0.16890165)","(0.5038897, 0.718053, 0.2606896)","(0.47771883, 0.5461494, 0.42828792)","(0.478193, 0.61300683, 0.47825798)","(0.5949702, 0.5902982, 0.34377968)","(0.60871416, 0.6257613, 0.48378137)","(0.76897645, 0.6108887, 0.29040116)","(0.80258465, 0.62085474, 0.66656715)","(0.27558399736881256, 0.5521844923496246, 0.36452336609363556)",0.03134021535515785,"(0.29813718795776367, 0.5610413948694865, 0.41612382729848224)",0.03684071730129363
28,"(0.27818653, 0.5294925, 0.4850883)","(0.27367058, 0.51939785, 0.46206787)","(0.2656268, 0.5349517, 0.37609565)","(0.2708773, 0.5106363, 0.54163915)","(0.26316822, 0.5575938, 0.5225115)","(0.31800094, 0.48904055, 0.56994736)","(0.29461968, 0.609969, 0.57640105)","(0.39234385, 0.4656406, 0.26416868)","(0.41156158, 0.65888965, 0.35377085)","(0.41508627, 0.41387033, 0.32605797)","(0.4703904, 0.67940867, 0.21236128)","(0.49469492, 0.5308951, 0.6414207)","(0.49098644, 0.6096982, 0.66240144)","(0.6079396, 0.583161, 0.35052103)","(0.6260899, 0.62783366, 0.5333743)","(0.74366826, 0.60328764, 0.3091265)","(0.79303086, 0.6221069, 0.73743105)","(0.2670227587223053, 0.5341150760650635, 0.5320753157138824)",0.04758609086275101,"(0.2969357172648112, 0.5428340236345927, 0.5438122351964315)",0.04602296595726468
29,"(0.26433927, 0.52379364, 0.40722528)","(0.26184118, 0.5115589, 0.46768093)","(0.25514817, 0.5284524, 0.3708532)","(0.2617756, 0.50326717, 0.49024352)","(0.2510019, 0.5532758, 0.45354474)","(0.30591333, 0.48712358, 0.44391564)","(0.28442106, 0.6065745, 0.604454)","(0.37628242, 0.46668345, 0.30578393)","(0.39221108, 0.6519296, 0.33657283)","(0.40990597, 0.42272943, 0.29347816)","(0.47286436, 0.6446376, 0.2061564)","(0.48867068, 0.53777874, 0.5487182)","(0.48897249, 0.6125779, 0.6575948)","(0.60091937, 0.5730536, 0.5381651)","(0.61457765, 0.6339495, 0.71487045)","(0.7395859, 0.58289486, 0.43856663)","(0.7728629, 0.6243808, 0.63854134)","(0.25638875365257263, 0.528271496295929, 0.47189413011074066)",0.051156021654605865,"(0.2848912179470062, 0.5391638974348704, 0.48519829909006756)",0.051327478831348014
