,nose,left_eye,right_eye,left_ear,right_ear,left_shoulder,right_shoulder,left_elbow,right_elbow,left_wrist,right_wrist,left_hip,right_hip,left_knee,right_knee,left_ankle,right_ankle,face_center,face_width,chin,face_height
20,"(0.2417835, 0.51959187, 0.4924209)","(0.23153959, 0.51906943, 0.371882)","(0.22875658, 0.51471114, 0.37394756)","(0.23482245, 0.5171872, 0.53072506)","(0.23457693, 0.4919097, 0.53783417)","(0.30236384, 0.54089457, 0.644628)","(0.29998904, 0.47326285, 0.82190883)","(0.39544174, 0.57096994, 0.35394758)","(0.40640733, 0.4504157, 0.52764344)","(0.43116826, 0.5857053, 0.238576)","(0.47568834, 0.51066613, 0.2684148)","(0.4970212, 0.54178965, 0.79529905)","(0.49629092, 0.4893217, 0.7511604)","(0.6744727, 0.54824096, 0.7505894)","(0.6846243, 0.513328, 0.74652237)","(0.81559455, 0.5115837, 0.761147)","(0.8466295, 0.46368, 0.71538186)","(0.23469968885183334, 0.5045484453439713, 0.5342796146869659)",0.02527865767478943,"(0.28137879570325214, 0.5112497607866923, 0.6529859105745951)",0.08092906068078203
21,"(0.23501557, 0.52960503, 0.53901374)","(0.22517529, 0.52883625, 0.5513089)","(0.22406147, 0.5188718, 0.4449518)","(0.2291483, 0.5140606, 0.500261)","(0.22895965, 0.4942492, 0.5056952)","(0.30104837, 0.5467776, 0.74341166)","(0.30053163, 0.4750396, 0.82146955)","(0.3897131, 0.5926093, 0.46240562)","(0.40632915, 0.45014212, 0.5916909)","(0.39101085, 0.6504227, 0.38160664)","(0.47797883, 0.46097863, 0.46474934)","(0.4969941, 0.5434806, 0.76678383)","(0.49709225, 0.488303, 0.80008984)","(0.66512513, 0.5520723, 0.7691266)","(0.68031526, 0.5098373, 0.77223253)","(0.8140204, 0.51549095, 0.79833233)","(0.8588748, 0.46602708, 0.729074)","(0.22905397415161133, 0.5041549056768417, 0.50297811627388)",0.019812319427728653,"(0.27886518836021423, 0.5171407461166382, 0.7012983163197836)",0.09117340248846854
22,"(0.2298733, 0.52699757, 0.47274935)","(0.22001982, 0.5232433, 0.5269674)","(0.21991651, 0.5144539, 0.43876663)","(0.22805423, 0.50684357, 0.4997567)","(0.22978805, 0.4885447, 0.5370759)","(0.2921056, 0.5569616, 0.72774875)","(0.30043006, 0.46737957, 0.8510659)","(0.39179003, 0.5932427, 0.47610146)","(0.40337527, 0.45029232, 0.6151001)","(0.39232525, 0.64635, 0.5325592)","(0.47027215, 0.45981234, 0.2610833)","(0.49443775, 0.54517335, 0.82843924)","(0.494027, 0.48643225, 0.811535)","(0.66734356, 0.54922545, 0.8432265)","(0.68042845, 0.50625587, 0.79999673)","(0.8129482, 0.5137935, 0.80258054)","(0.8713865, 0.46362218, 0.62424195)","(0.22892113775014877, 0.49769413471221924, 0.5184162855148315)",0.018380820751190186,"(0.27413631478945416, 0.5171129107475281, 0.6838546593983968)",0.09070658030482932
23,"(0.22589467, 0.5299871, 0.5660468)","(0.21487194, 0.5235199, 0.56041527)","(0.21801427, 0.5125632, 0.37811702)","(0.22681426, 0.5054475, 0.5316187)","(0.2328463, 0.4851075, 0.5857518)","(0.2912557, 0.5550312, 0.6459694)","(0.305368, 0.47117075, 0.8434372)","(0.38838124, 0.6055691, 0.54771435)","(0.41041398, 0.45210916, 0.6296901)","(0.3839115, 0.6581093, 0.49043402)","(0.48683724, 0.45052168, 0.3807063)","(0.49741122, 0.5452247, 0.83011544)","(0.4963137, 0.4871188, 0.7977984)","(0.668359, 0.5488868, 0.81667244)","(0.6815349, 0.4986076, 0.78505313)","(0.81736994, 0.5149228, 0.83673656)","(0.8872034, 0.46295762, 0.68844247)","(0.2298302799463272, 0.4952775090932846, 0.5586852431297302)",0.021215584129095078,"(0.2741727977991104, 0.5187296768029531, 0.6851511200269064)",0.0991464911863107
24,"(0.2292981, 0.5156219, 0.37757635)","(0.2168982, 0.5119511, 0.51951545)","(0.22129238, 0.49678418, 0.41170833)","(0.22667372, 0.50793064, 0.59355867)","(0.23518793, 0.4781018, 0.47436047)","(0.28999293, 0.5587119, 0.65040916)","(0.30409405, 0.4702906, 0.7977674)","(0.38484904, 0.6105463, 0.55088913)","(0.4109813, 0.45696217, 0.6025032)","(0.37810025, 0.6574596, 0.4434361)","(0.44550687, 0.48196775, 0.18417129)","(0.49780488, 0.54458123, 0.7702904)","(0.4984344, 0.48741567, 0.8076767)","(0.6692965, 0.5472894, 0.8142309)","(0.6828951, 0.49714753, 0.770856)","(0.8151716, 0.5154787, 0.8011456)","(0.89149255, 0.46046743, 0.6835665)","(0.23093082755804062, 0.49301621317863464, 0.5339595675468445)",0.031020184978842735,"(0.27446169157822925, 0.514874796072642, 0.6085843046506246)",0.09033954130076342
25,"(0.22293237, 0.5022624, 0.56122595)","(0.21111852, 0.50153595, 0.45622784)","(0.21426079, 0.48773623, 0.4337329)","(0.22296491, 0.50635517, 0.6707522)","(0.23156866, 0.47150195, 0.59191704)","(0.2837484, 0.5613024, 0.73877066)","(0.29926002, 0.46400142, 0.6864091)","(0.38294166, 0.6158488, 0.5304927)","(0.41232085, 0.46092162, 0.42994288)","(0.35792443, 0.6624615, 0.2200093)","(0.3982392, 0.50659853, 0.089196116)","(0.4977281, 0.54828084, 0.8400394)","(0.49750227, 0.48581803, 0.80558574)","(0.6710515, 0.5456589, 0.77215385)","(0.68852246, 0.4967855, 0.71050334)","(0.8163578, 0.5148988, 0.79941696)","(0.89545125, 0.45906186, 0.6534189)","(0.22726678848266602, 0.48892855644226074, 0.6313346326351166)",0.035899464040994644,"(0.2686469256877899, 0.5091887513796488, 0.6621352434158325)",0.09247258823516324
26,"(0.21771625, 0.49826705, 0.4693249)","(0.1995055, 0.49637815, 0.5952866)","(0.2120555, 0.47721356, 0.3567176)","(0.21500868, 0.5033301, 0.542122)","(0.23746881, 0.46155435, 0.5743618)","(0.28423655, 0.56452405, 0.8116869)","(0.29667342, 0.46742153, 0.69913286)","(0.38142285, 0.6186842, 0.54442704)","(0.40354502, 0.4733913, 0.34216762)","(0.38675255, 0.6595132, 0.47776017)","(0.3482215, 0.55073506, 0.17462906)","(0.4998303, 0.5480082, 0.81145954)","(0.49929458, 0.48963255, 0.8128031)","(0.6679885, 0.55020237, 0.7914411)","(0.6878368, 0.4981402, 0.726715)","(0.8161814, 0.5152909, 0.80626696)","(0.8959477, 0.46023726, 0.6482161)","(0.22623874247074127, 0.4824422299861908, 0.5582419037818909)",0.04743070527911186,"(0.2662087380886078, 0.5100708802541097, 0.6600482066472372)",0.09981687248639723
27,"(0.21365365, 0.4851929, 0.49174425)","(0.19583677, 0.49116224, 0.64557236)","(0.21207121, 0.46442944, 0.57852376)","(0.2055409, 0.5055186, 0.5341062)","(0.23789202, 0.44990438, 0.729236)","(0.2809971, 0.5650898, 0.7966543)","(0.2967242, 0.45827445, 0.6899325)","(0.38610423, 0.6192555, 0.32171673)","(0.39846608, 0.45593208, 0.2649333)","(0.35417885, 0.6220128, 0.29719335)","(0.2923781, 0.5318235, 0.3506639)","(0.503201, 0.5500802, 0.8065791)","(0.5029434, 0.4860239, 0.7956256)","(0.6683314, 0.5524607, 0.7704375)","(0.68791336, 0.49779925, 0.71433073)","(0.81379217, 0.5151714, 0.7838731)","(0.8939168, 0.45944953, 0.70713496)","(0.22171645611524582, 0.4777114987373352, 0.6316711008548737)",0.06433924287557602,"(0.26379165053367615, 0.5028523902098337, 0.6594436864058176)",0.10631418501367958
28,"(0.21074432, 0.47899517, 0.42208314)","(0.19136286, 0.48396587, 0.5736706)","(0.2088921, 0.45495105, 0.550345)","(0.20005034, 0.5053766, 0.6406739)","(0.23616485, 0.44672573, 0.6519168)","(0.28186035, 0.5762322, 0.8317835)","(0.30318624, 0.43919405, 0.802227)","(0.40343186, 0.62742496, 0.31729487)","(0.4198569, 0.44599682, 0.3453511)","(0.35496598, 0.630005, 0.38971096)","(0.4482927, 0.42041093, 0.40797672)","(0.5009979, 0.55541146, 0.8109782)","(0.5015985, 0.48198026, 0.79186726)","(0.6673183, 0.55407226, 0.75861776)","(0.6869601, 0.49474865, 0.692677)","(0.81285703, 0.5158166, 0.78074586)","(0.8903756, 0.4612456, 0.68400997)","(0.21810759603977203, 0.4760511517524719, 0.6462953388690948)",0.06887800991535187,"(0.2652636369069417, 0.49814047416051227, 0.6853645443916321)",0.11556640136210862
29,"(0.20556954, 0.47222352, 0.5877758)","(0.18853673, 0.48283148, 0.5289951)","(0.20299147, 0.45100924, 0.7570782)","(0.20058987, 0.5081699, 0.7275055)","(0.23046336, 0.44243404, 0.53817815)","(0.27787992, 0.57498646, 0.8737328)","(0.3019341, 0.43056893, 0.790591)","(0.372624, 0.6208812, 0.52662736)","(0.40778404, 0.4296776, 0.52866024)","(0.41185865, 0.6550064, 0.30599403)","(0.45665857, 0.42532188, 0.44967818)","(0.50081515, 0.558144, 0.8481995)","(0.5000246, 0.47855335, 0.7867484)","(0.666243, 0.5559746, 0.80948704)","(0.6935351, 0.5034253, 0.64050806)","(0.8087201, 0.5156126, 0.75476956)","(0.888977, 0.46141693, 0.6884854)","(0.21552661061286926, 0.47530196607112885, 0.6328418254852295)",0.07220545411109924,"(0.261794517437617, 0.4925929705301921, 0.7506998777389526)",0.11960205847919943
