,nose,left_eye,right_eye,left_ear,right_ear,left_shoulder,right_shoulder,left_elbow,right_elbow,left_wrist,right_wrist,left_hip,right_hip,left_knee,right_knee,left_ankle,right_ankle,face_center,face_width,chin,face_height
85,"(0.38924795, 0.44897604, 0.62730074)","(0.37104246, 0.46550763, 0.5765304)","(0.37104833, 0.43463355, 0.6053122)","(0.37387168, 0.48167938, 0.5115233)","(0.37686524, 0.40908056, 0.517434)","(0.43035996, 0.52167517, 0.7393912)","(0.4293182, 0.37017947, 0.6348243)","(0.46315524, 0.6179395, 0.6448579)","(0.48649293, 0.30717438, 0.23633069)","(0.4569596, 0.50973415, 0.5395871)","(0.4518375, 0.3376456, 0.37576023)","(0.64498484, 0.4987454, 0.73067796)","(0.65233916, 0.40748307, 0.63649416)","(0.8069602, 0.54651654, 0.76393485)","(0.7956468, 0.34766433, 0.6571296)","(0.94202375, 0.55766016, 0.70084345)","(0.92618674, 0.3668465, 0.6887146)","(0.37536846101284027, 0.44537997245788574, 0.5144786536693573)",0.07266050577163696,"(0.4163087010383606, 0.44694356123606366, 0.6671720743179321)",0.05427393501845781
86,"(0.3864159, 0.4489239, 0.64638245)","(0.36926758, 0.4655865, 0.6080342)","(0.36903843, 0.433824, 0.5958895)","(0.36935824, 0.4817161, 0.56464034)","(0.36918455, 0.40926105, 0.59549075)","(0.4133075, 0.51492405, 0.58505535)","(0.43543303, 0.36707827, 0.6381881)","(0.46633717, 0.58066255, 0.5270561)","(0.5692998, 0.35229784, 0.48111534)","(0.46213937, 0.4778661, 0.36159343)","(0.5891899, 0.3402174, 0.17675185)","(0.6466377, 0.5012497, 0.7460517)","(0.655239, 0.40874726, 0.80120516)","(0.7995486, 0.5433295, 0.7666069)","(0.797491, 0.34967348, 0.76763785)","(0.93860567, 0.5590552, 0.8166201)","(0.91694677, 0.36987016, 0.80659175)","(0.3692713975906372, 0.4454885721206665, 0.5800655484199524)",0.0724552571773529,"(0.41171880563100177, 0.4436420698960622, 0.6232086420059204)",0.05169660234801608
87,"(0.37966883, 0.45452905, 0.4907284)","(0.36709207, 0.47060427, 0.5383289)","(0.3668015, 0.44210452, 0.4652922)","(0.37290367, 0.47898906, 0.5153909)","(0.37112874, 0.41301304, 0.4745795)","(0.42098862, 0.5022897, 0.6487415)","(0.43924484, 0.37973213, 0.567241)","(0.4778449, 0.5199176, 0.4412555)","(0.56320894, 0.37419575, 0.33053225)","(0.4745193, 0.45137805, 0.23208293)","(0.5050592, 0.37390417, 0.16567919)","(0.63169074, 0.50253606, 0.6631239)","(0.64196783, 0.4199093, 0.60327)","(0.7953987, 0.5434208, 0.7116111)","(0.7973139, 0.35166344, 0.6816166)","(0.93022907, 0.55921334, 0.47282773)","(0.92093915, 0.3785594, 0.5366828)","(0.37201620638370514, 0.4460010528564453, 0.4949851930141449)",0.06599988788366318,"(0.413300762573878, 0.4455169637997945, 0.5689036349455515)",0.06963689854408307
88,"(0.37207982, 0.45142052, 0.4101314)","(0.3594374, 0.46577412, 0.5146904)","(0.36378762, 0.43568298, 0.4381737)","(0.36408317, 0.48375177, 0.6210592)","(0.3695839, 0.41654027, 0.49170545)","(0.40712425, 0.51633763, 0.67495835)","(0.42574495, 0.39543125, 0.6498127)","(0.44792923, 0.53732836, 0.30135834)","(0.5080147, 0.36961788, 0.18915418)","(0.43202946, 0.5084264, 0.19303155)","(0.44724458, 0.3583364, 0.46925732)","(0.6149581, 0.49947402, 0.7005818)","(0.623328, 0.42210767, 0.61444974)","(0.79530966, 0.5421848, 0.73749435)","(0.7999668, 0.35589033, 0.7445047)","(0.9348928, 0.56267947, 0.58005744)","(0.9249629, 0.3695434, 0.63477457)","(0.36683353781700134, 0.45014601945877075, 0.5563823133707047)",0.06743623316287994,"(0.4016496737798055, 0.4543964664141337, 0.5783008138338724)",0.059438457847762055
89,"(0.3705871, 0.4498812, 0.34178412)","(0.35328668, 0.46716556, 0.45710683)","(0.3622862, 0.4324416, 0.43357337)","(0.3593245, 0.48821008, 0.51380736)","(0.36800322, 0.41245842, 0.46761534)","(0.39727792, 0.51710916, 0.71811354)","(0.4172845, 0.3879138, 0.5417849)","(0.4530897, 0.512298, 0.46353984)","(0.52666724, 0.39147884, 0.25054064)","(0.44536132, 0.44419295, 0.23764971)","(0.44387442, 0.40116844, 0.22698766)","(0.6141978, 0.49836823, 0.69803864)","(0.62123483, 0.42110163, 0.68473953)","(0.79413027, 0.5429982, 0.6649675)","(0.79748964, 0.3525635, 0.7529677)","(0.9410597, 0.55985653, 0.74530435)","(0.9256271, 0.37127134, 0.644404)","(0.3636638671159744, 0.45033425092697144, 0.49071134626865387)",0.0762471929192543,"(0.3950498402118683, 0.4516347150007884, 0.5338941812515259)",0.049050992765291644
90,"(0.36160323, 0.45358753, 0.34777492)","(0.34914404, 0.4663108, 0.582811)","(0.3524985, 0.43940145, 0.513842)","(0.36066768, 0.48634416, 0.6902853)","(0.36636564, 0.42504132, 0.6913994)","(0.4100196, 0.51767254, 0.67239976)","(0.42285606, 0.3952107, 0.6682801)","(0.4793898, 0.51721144, 0.39227197)","(0.52918446, 0.39467072, 0.3316331)","(0.44910783, 0.45246065, 0.3836846)","(0.4531923, 0.39929414, 0.23513162)","(0.61801624, 0.49942046, 0.70769715)","(0.6215799, 0.41849428, 0.6672776)","(0.79774594, 0.5448308, 0.6390768)","(0.7958388, 0.3562692, 0.6854707)","(0.94506615, 0.5662544, 0.5496174)","(0.9283087, 0.37021434, 0.6094223)","(0.3635166585445404, 0.45569273829460144, 0.6908423602581024)",0.06156707927584648,"(0.3981596330801646, 0.45549026131629944, 0.5628182689348856)",0.0732117741199383
91,"(0.3505369, 0.45112377, 0.5368404)","(0.34089336, 0.46510452, 0.5971887)","(0.34294844, 0.4390996, 0.5015186)","(0.35439837, 0.48494703, 0.62029994)","(0.3551582, 0.4221798, 0.6065539)","(0.4126, 0.51530814, 0.6038151)","(0.41817856, 0.39099702, 0.62426996)","(0.47359782, 0.517258, 0.50382966)","(0.48681092, 0.3896435, 0.3371191)","(0.4241615, 0.45653102, 0.37636408)","(0.42768043, 0.42253405, 0.27107853)","(0.61876947, 0.4975066, 0.69243956)","(0.6241909, 0.4142862, 0.58711207)","(0.7996806, 0.5409003, 0.77596736)","(0.7929474, 0.35883224, 0.7402725)","(0.94316643, 0.5618108, 0.6392619)","(0.9231858, 0.37214625, 0.7993361)","(0.3547782897949219, 0.4535634070634842, 0.613426923751831)",0.06277183443307877,"(0.39377182722091675, 0.45247631271680194, 0.5883084734280905)",0.08651213085410399
92,"(0.36128113, 0.451158, 0.3429553)","(0.35139844, 0.45788598, 0.4963291)","(0.34795082, 0.44807458, 0.50980353)","(0.3645298, 0.46856153, 0.6056334)","(0.35880977, 0.4421514, 0.43093026)","(0.41761762, 0.4673615, 0.4140746)","(0.41777012, 0.47734427, 0.39737535)","(0.5363401, 0.40262705, 0.17261383)","(0.5300746, 0.5166142, 0.27013296)","(0.5217103, 0.38115227, 0.115638226)","(0.53825414, 0.4903577, 0.11149582)","(0.6299528, 0.44265246, 0.5452105)","(0.6322572, 0.49082196, 0.5384996)","(0.79730725, 0.35723227, 0.50997615)","(0.79590094, 0.5426489, 0.55442613)","(0.9231148, 0.37248704, 0.5298098)","(0.9499409, 0.56074214, 0.42946258)","(0.36166977882385254, 0.4553564637899399, 0.5182818174362183)",0.0270224679261446,"(0.39888962109883624, 0.4652879238128662, 0.3848017454147339)",0.08035058081002391
93,"(0.36325055, 0.45475733, 0.4279019)","(0.34884417, 0.44774315, 0.53555197)","(0.3487525, 0.46552703, 0.4960184)","(0.36397523, 0.42228326, 0.68719506)","(0.363586, 0.4841169, 0.5887802)","(0.43008333, 0.37030184, 0.55623066)","(0.42892283, 0.5160643, 0.6701707)","(0.5503311, 0.35834277, 0.45493016)","(0.4903006, 0.5608887, 0.58199316)","(0.5571356, 0.34878415, 0.16520461)","(0.42329141, 0.58111537, 0.3809906)","(0.6554367, 0.41590935, 0.7396389)","(0.6471007, 0.51090163, 0.6900152)","(0.80078995, 0.36032122, 0.5419452)","(0.80307907, 0.548354, 0.7154863)","(0.9252255, 0.37143606, 0.7677227)","(0.94535804, 0.56057894, 0.6305879)","(0.3637806177139282, 0.4532000869512558, 0.6379876434803009)",0.061834875494241714,"(0.4074189066886902, 0.4470411539077759, 0.5514344274997711)",0.08967458571057084
94,"(0.34890455, 0.4578588, 0.45689288)","(0.34170616, 0.4715346, 0.52515274)","(0.33859837, 0.44715473, 0.48730877)","(0.3557049, 0.48638996, 0.7048534)","(0.35461336, 0.42570394, 0.57539)","(0.4273505, 0.5236263, 0.74088895)","(0.4262186, 0.38756686, 0.85669065)","(0.49928483, 0.58073205, 0.82219267)","(0.53820443, 0.35179973, 0.49341354)","(0.41410276, 0.6069988, 0.5213467)","(0.43965274, 0.32121146, 0.5006427)","(0.63696474, 0.50397813, 0.7943404)","(0.63995045, 0.41754973, 0.77950764)","(0.79972196, 0.5440042, 0.6409515)","(0.7923604, 0.35939217, 0.74828875)","(0.9480181, 0.56774193, 0.57365507)","(0.92148846, 0.37193918, 0.7624331)","(0.35515913367271423, 0.4560469537973404, 0.6401216983795166)",0.0606958381831646,"(0.40082454681396484, 0.4563506642977397, 0.684824158747991)",0.10388379156141823
95,"(0.3524737, 0.45712373, 0.33404157)","(0.34165776, 0.47251606, 0.53021884)","(0.33836457, 0.44883555, 0.48545086)","(0.3555798, 0.48890385, 0.64989585)","(0.35154185, 0.4272961, 0.49006507)","(0.4258331, 0.5273693, 0.7909401)","(0.426254, 0.38827455, 0.80476046)","(0.4955874, 0.5850965, 0.6236186)","(0.540128, 0.36072153, 0.4464008)","(0.4146517, 0.587626, 0.6475736)","(0.44458303, 0.31540677, 0.5436787)","(0.64361453, 0.50934803, 0.7176547)","(0.6465603, 0.42309365, 0.68283784)","(0.8012542, 0.54363793, 0.6152015)","(0.8021423, 0.3662231, 0.53932685)","(0.94799435, 0.56709534, 0.4334342)","(0.92710066, 0.37787113, 0.4864118)","(0.35356082022190094, 0.45809997618198395, 0.5699804574251175)",0.061739932745695114,"(0.4015202720959981, 0.45758919914563495, 0.6432473758856455)",0.09809754960868082
96,"(0.3384534, 0.45902035, 0.33536348)","(0.32812738, 0.4758477, 0.6466607)","(0.326135, 0.44737607, 0.7498082)","(0.3430825, 0.49264884, 0.7551503)","(0.34376153, 0.42723286, 0.74220246)","(0.41121322, 0.5303341, 0.8228824)","(0.42489445, 0.39034253, 0.8202888)","(0.49006984, 0.58990526, 0.74691963)","(0.54956484, 0.36032927, 0.42497775)","(0.39829624, 0.55844235, 0.51944876)","(0.45619887, 0.32921523, 0.5184652)","(0.62607396, 0.50876206, 0.7478055)","(0.6348944, 0.4179568, 0.789394)","(0.79742444, 0.5445292, 0.70125586)","(0.80122536, 0.36577243, 0.6631038)","(0.94558024, 0.5664971, 0.60982734)","(0.9269047, 0.37727404, 0.79042304)","(0.3434220105409622, 0.4599408507347107, 0.7486763894557953)",0.065419502556324,"(0.391520361105601, 0.4598989983399709, 0.659511556228002)",0.1061484453143303
97,"(0.3481471, 0.4620961, 0.5100374)","(0.3390065, 0.4731707, 0.39333418)","(0.3389442, 0.44924074, 0.5554881)","(0.35073942, 0.4892286, 0.68814576)","(0.3553836, 0.42566156, 0.57485193)","(0.4087006, 0.53083366, 0.7580315)","(0.43008155, 0.38653713, 0.680656)","(0.47355378, 0.57876116, 0.6795506)","(0.5648777, 0.36152443, 0.5531874)","(0.41258812, 0.53612, 0.45520103)","(0.4473989, 0.34106535, 0.5070816)","(0.6297711, 0.5066707, 0.73732454)","(0.63598865, 0.42049274, 0.7413109)","(0.8002417, 0.54144394, 0.68116844)","(0.7997985, 0.36723292, 0.58430874)","(0.9470569, 0.56291085, 0.5677454)","(0.9258996, 0.36933213, 0.62988484)","(0.3530615121126175, 0.45744508504867554, 0.6314988434314728)",0.06373646855354309,"(0.39564307530721027, 0.45982229709625244, 0.6495749751726786)",0.09510075444300649
98,"(0.3385255, 0.45867297, 0.34060055)","(0.32964432, 0.47430897, 0.6741705)","(0.32838178, 0.44843638, 0.6825861)","(0.3454935, 0.48959887, 0.73348594)","(0.34381908, 0.43302843, 0.71834385)","(0.4138764, 0.52079046, 0.7246047)","(0.41083866, 0.40151048, 0.8294153)","(0.46649528, 0.576931, 0.59371686)","(0.47845513, 0.3579093, 0.4558531)","(0.4370515, 0.536253, 0.3854041)","(0.4592235, 0.36893913, 0.41350645)","(0.61221737, 0.50753593, 0.7998128)","(0.6173711, 0.42314368, 0.806543)","(0.79394853, 0.5420114, 0.6850079)","(0.78429544, 0.36321813, 0.75303125)","(0.9423629, 0.56065035, 0.6997651)","(0.92746913, 0.36840647, 0.6187559)","(0.3446562886238098, 0.4613136500120163, 0.7259148955345154)",0.05659521743655205,"(0.38774686058362323, 0.46032463510831195, 0.6315401991208395)",0.09849812083936033
99,"(0.33679146, 0.46513376, 0.43710214)","(0.3256526, 0.4767375, 0.4927475)","(0.32247746, 0.4541137, 0.53851646)","(0.33657965, 0.50027394, 0.59758306)","(0.33373207, 0.43111867, 0.49915165)","(0.4067123, 0.5293057, 0.7387776)","(0.40677053, 0.39650685, 0.7388979)","(0.45467877, 0.5810171, 0.5511787)","(0.51484525, 0.374336, 0.29143354)","(0.4283834, 0.5079181, 0.33602676)","(0.44610023, 0.39846516, 0.24770239)","(0.60625076, 0.5105438, 0.70138144)","(0.6161206, 0.42274985, 0.7817197)","(0.7870662, 0.54442334, 0.75785947)","(0.7814168, 0.36832792, 0.47081372)","(0.9320201, 0.56315356, 0.6140876)","(0.92648286, 0.37082767, 0.561011)","(0.3351558595895767, 0.4656963050365448, 0.5483673512935638)",0.0692138746380806,"(0.3834247589111328, 0.4636487662792206, 0.638259212176005)",0.09331388234932132
100,"(0.3362739, 0.467512, 0.4853355)","(0.3273682, 0.47611293, 0.4686917)","(0.3270465, 0.4549715, 0.5237398)","(0.34891516, 0.4958474, 0.42545295)","(0.35222945, 0.43661726, 0.49531004)","(0.4053117, 0.52101105, 0.7057366)","(0.40708983, 0.41584647, 0.7086128)","(0.44732246, 0.51166636, 0.41325483)","(0.41224188, 0.40160972, 0.34871122)","(0.36626184, 0.45804176, 0.3310432)","(0.36219987, 0.4335118, 0.29930794)","(0.6037719, 0.5066156, 0.70160764)","(0.60729766, 0.42582592, 0.6671929)","(0.7885723, 0.5438292, 0.77350986)","(0.776564, 0.36525545, 0.6288003)","(0.9317398, 0.5609832, 0.58286035)","(0.9205593, 0.37287837, 0.75503945)","(0.35057230293750763, 0.4662323296070099, 0.46038149297237396)",0.05932280421257019,"(0.38289181391398114, 0.4681231776873271, 0.6332282920678457)",0.09324382271289806
101,"(0.32773167, 0.46241233, 0.5096744)","(0.31694165, 0.4758979, 0.4140857)","(0.3211495, 0.4504003, 0.57083213)","(0.3362773, 0.49453086, 0.35358515)","(0.34311157, 0.43387863, 0.59574914)","(0.39450967, 0.52167, 0.6784542)","(0.3964517, 0.40744054, 0.6827821)","(0.43690085, 0.5127327, 0.33221382)","(0.40678948, 0.4327128, 0.23438314)","(0.34424838, 0.48435423, 0.21553499)","(0.33708316, 0.4682951, 0.2910337)","(0.6057005, 0.50804806, 0.6841605)","(0.60600543, 0.42763516, 0.6846689)","(0.7869028, 0.5435431, 0.70467746)","(0.7738538, 0.37382182, 0.61411375)","(0.9359719, 0.5603818, 0.7895811)","(0.9214417, 0.37776566, 0.7175367)","(0.33969444036483765, 0.46420474350452423, 0.47466714680194855)",0.06103605404496193,"(0.3728976845741272, 0.46384095152219135, 0.6236369013786316)",0.0903772080550074
102,"(0.33438277, 0.46543127, 0.4828441)","(0.3228541, 0.4735223, 0.44165927)","(0.32569456, 0.4516867, 0.43764985)","(0.3400073, 0.48916042, 0.5135101)","(0.34410903, 0.43258578, 0.48075414)","(0.39209077, 0.51620436, 0.6189017)","(0.396676, 0.40396607, 0.71918476)","(0.3175319, 0.49854112, 0.34126705)","(0.3283827, 0.4566149, 0.38981712)","(0.25313672, 0.5211052, 0.18630496)","(0.268573, 0.49714482, 0.13351399)","(0.6160177, 0.51027083, 0.8206029)","(0.6168352, 0.42883882, 0.78987086)","(0.78843534, 0.5433461, 0.7424314)","(0.7809448, 0.37983018, 0.6182965)","(0.9383427, 0.56030184, 0.7697648)","(0.92416286, 0.37461826, 0.6935247)","(0.3420581668615341, 0.4608730971813202, 0.4971321225166321)",0.05672313645482063,"(0.37438318133354187, 0.46186723311742145, 0.6069768667221069)",0.08031774626727528
103,"(0.33872268, 0.46562016, 0.3505656)","(0.32784933, 0.47319704, 0.3062335)","(0.33280787, 0.45193872, 0.21903309)","(0.3428462, 0.4830073, 0.49202225)","(0.3455795, 0.43212426, 0.46645758)","(0.39108443, 0.5145, 0.5821542)","(0.40073293, 0.40438884, 0.69237363)","(0.30436274, 0.4752706, 0.45364788)","(0.31028086, 0.4621117, 0.48138347)","(0.20518431, 0.50659406, 0.30516705)","(0.22060291, 0.4877203, 0.15091258)","(0.60370517, 0.50560117, 0.73425436)","(0.6075277, 0.42836162, 0.7091928)","(0.7825146, 0.54353774, 0.76579726)","(0.77188003, 0.3833208, 0.66914445)","(0.93705124, 0.56128615, 0.7829232)","(0.9235453, 0.3762922, 0.71550167)","(0.3442128598690033, 0.4575657844543457, 0.47923991084098816)",0.05095641314983368,"(0.37684668103853863, 0.461503009001414, 0.5416978200276693)",0.07669134737156524
104,"(0.34555432, 0.467843, 0.43509123)","(0.3334466, 0.47469205, 0.47665006)","(0.33568153, 0.4537083, 0.33614442)","(0.3482773, 0.48309025, 0.46164966)","(0.35733658, 0.43158406, 0.48558688)","(0.40219054, 0.5170924, 0.708199)","(0.41034898, 0.41263825, 0.73057324)","(0.3421895, 0.5015232, 0.2556408)","(0.30509782, 0.44700962, 0.43526438)","(0.26602715, 0.46127474, 0.24324602)","(0.26391473, 0.44205746, 0.28803134)","(0.60413027, 0.50794196, 0.73066866)","(0.60881054, 0.4314804, 0.69137466)","(0.7905945, 0.54349816, 0.70996845)","(0.7801551, 0.38305077, 0.6195332)","(0.94132066, 0.5612476, 0.76284647)","(0.924004, 0.3759944, 0.70275044)","(0.3528069406747818, 0.4573371559381485, 0.4736182689666748)",0.05229682847857475,"(0.3860312799612681, 0.4658578832944234, 0.624621162811915)",0.08105121339944901
105,"(0.3499982, 0.4597358, 0.31136665)","(0.3393348, 0.4753568, 0.5153532)","(0.33977604, 0.44975936, 0.40965343)","(0.35684794, 0.49598822, 0.58104503)","(0.3589108, 0.429168, 0.45194742)","(0.4118616, 0.52208066, 0.69682646)","(0.4156036, 0.40291354, 0.75621355)","(0.3414658, 0.5136472, 0.41309315)","(0.32755283, 0.40986776, 0.38836426)","(0.26346177, 0.47132558, 0.43761995)","(0.2518667, 0.44719645, 0.4737492)","(0.6000091, 0.5035224, 0.7783688)","(0.60491896, 0.42998785, 0.75531554)","(0.78698635, 0.5400809, 0.8053558)","(0.773525, 0.3824696, 0.70080775)","(0.9407897, 0.56095463, 0.74838483)","(0.9226941, 0.3763008, 0.7172304)","(0.3578793704509735, 0.46257810294628143, 0.5164962261915207)",0.06685207039117813,"(0.3924878040949504, 0.4615766704082489, 0.5881355504194895)",0.08505891414798931
106,"(0.35918832, 0.45990145, 0.36037093)","(0.34572852, 0.4784052, 0.595478)","(0.34410462, 0.4494935, 0.5166962)","(0.35984632, 0.4986421, 0.55159533)","(0.35897744, 0.4275168, 0.5680004)","(0.41729343, 0.5212511, 0.6574178)","(0.41216117, 0.40341517, 0.7187295)","(0.35831925, 0.5333823, 0.40924358)","(0.32435423, 0.39947474, 0.5225689)","(0.26252866, 0.49162167, 0.43559065)","(0.23775572, 0.4404591, 0.489743)","(0.61523306, 0.5061346, 0.83727527)","(0.61923355, 0.42821681, 0.8297057)","(0.79080844, 0.5417164, 0.6825147)","(0.7830454, 0.37910575, 0.6396976)","(0.9390077, 0.562428, 0.78953743)","(0.9225466, 0.37454426, 0.79156923)","(0.3594118803739548, 0.46307943761348724, 0.55979785323143)",0.07113060355186462,"(0.3962143063545227, 0.46152256925900775, 0.5788394014040629)",0.0741229199609597
107,"(0.36752343, 0.4597014, 0.41876405)","(0.35838884, 0.4767115, 0.5194885)","(0.356862, 0.45100793, 0.5113499)","(0.37095684, 0.49771926, 0.5149806)","(0.36930236, 0.42458218, 0.55226564)","(0.4230115, 0.51799446, 0.7824756)","(0.42142817, 0.40346092, 0.812986)","(0.37751234, 0.54822683, 0.52950436)","(0.34622562, 0.38681746, 0.510311)","(0.27774796, 0.5058713, 0.6051914)","(0.2562467, 0.4296914, 0.50371885)","(0.62053806, 0.50319946, 0.7595289)","(0.6250066, 0.42687428, 0.7551221)","(0.79341316, 0.5417557, 0.7560277)","(0.7916939, 0.37920636, 0.7759321)","(0.9337114, 0.56213343, 0.826941)","(0.9245814, 0.37565792, 0.7008363)","(0.3701296001672745, 0.46115072071552277, 0.5336231291294098)",0.07315578311681747,"(0.40398770570755005, 0.46038559079170227, 0.6714085539182028)",0.07294138482926334
108,"(0.37042174, 0.4608714, 0.3445215)","(0.3594434, 0.47380266, 0.61916274)","(0.3571751, 0.45123386, 0.5112146)","(0.37130362, 0.4951757, 0.58525854)","(0.3687665, 0.42748606, 0.55398536)","(0.42777228, 0.5192565, 0.7868118)","(0.42157608, 0.4005631, 0.7879375)","(0.41433352, 0.566706, 0.50121266)","(0.39328748, 0.36676836, 0.64129806)","(0.31303993, 0.53525805, 0.5347476)","(0.2985239, 0.4115705, 0.7168411)","(0.62384266, 0.50480103, 0.741898)","(0.62779486, 0.42638052, 0.73151875)","(0.79127884, 0.54445875, 0.8007264)","(0.79207015, 0.37557298, 0.7637181)","(0.9234118, 0.5589548, 0.7596966)","(0.92359966, 0.37231302, 0.61896145)","(0.3700350522994995, 0.4613308757543564, 0.5696219503879547)",0.0677371621131897,"(0.4065900345643361, 0.4602303206920624, 0.6397569477558136)",0.07234795638049801
109,"(0.36582407, 0.45538843, 0.24210683)","(0.35548556, 0.46946177, 0.53112185)","(0.35300848, 0.44578478, 0.36730388)","(0.3611848, 0.48689365, 0.7131021)","(0.35796243, 0.41893578, 0.5187393)","(0.4152146, 0.50887126, 0.5823635)","(0.4122885, 0.39497286, 0.67403495)","(0.45317742, 0.59367144, 0.58452976)","(0.4554031, 0.34262937, 0.61185354)","(0.38061863, 0.5545126, 0.4377911)","(0.36300105, 0.3773374, 0.4751168)","(0.6263716, 0.5029546, 0.73439497)","(0.6314887, 0.42261952, 0.7051296)","(0.7942207, 0.54689187, 0.7940401)","(0.8014206, 0.36425906, 0.71355677)","(0.92852324, 0.5626257, 0.7691201)","(0.9272549, 0.36900353, 0.58184063)","(0.3595736175775528, 0.4529147148132324, 0.6159206926822662)",0.06803423166275024,"(0.3977757195631663, 0.4530775149663289, 0.49950175484021503)",0.06407021136744681
110,"(0.36829814, 0.46239, 0.5249379)","(0.3554151, 0.4752048, 0.3862146)","(0.35168132, 0.44862914, 0.62015295)","(0.3608504, 0.4939818, 0.7249773)","(0.36080596, 0.42795235, 0.60393506)","(0.41370007, 0.5262294, 0.75066996)","(0.41075975, 0.38812035, 0.64290357)","(0.4757253, 0.59721327, 0.62308985)","(0.49313617, 0.35055178, 0.41380626)","(0.45436248, 0.57360506, 0.40638214)","(0.4472559, 0.3419059, 0.3272434)","(0.6325661, 0.5019312, 0.7369297)","(0.63945556, 0.41847715, 0.7513937)","(0.7983388, 0.55883837, 0.75437295)","(0.79652333, 0.35283506, 0.710432)","(0.93266773, 0.5677617, 0.5073319)","(0.9267889, 0.365847, 0.6561785)","(0.3608281761407852, 0.4609670788049698, 0.6644561886787415)",0.06602947413921356,"(0.39758598804473877, 0.45891324679056805, 0.6395038167635599)",0.05898697179580963
111,"(0.38954437, 0.4618063, 0.51844335)","(0.37599143, 0.47647613, 0.37494856)","(0.3692116, 0.44698465, 0.5446213)","(0.3795658, 0.4928832, 0.7142915)","(0.37871838, 0.42625588, 0.60616755)","(0.43145728, 0.52878296, 0.7798525)","(0.43179518, 0.37986633, 0.7362971)","(0.5082319, 0.6049404, 0.5392522)","(0.54240435, 0.3514746, 0.48413917)","(0.5440534, 0.61845714, 0.51243216)","(0.588266, 0.3426039, 0.29825068)","(0.6405522, 0.5064374, 0.7310408)","(0.6471502, 0.41943508, 0.67437536)","(0.787475, 0.5690839, 0.6282493)","(0.79209536, 0.34407756, 0.58993566)","(0.9285536, 0.5717122, 0.8064102)","(0.925987, 0.37594718, 0.66847306)","(0.379142090678215, 0.4595695436000824, 0.6602295339107513)",0.0666327103972435,"(0.41759894291559857, 0.4568185309569041, 0.6781976421674093)",0.056989016435840145
112,"(0.40751204, 0.458613, 0.5321613)","(0.3902226, 0.4741314, 0.47783244)","(0.38981515, 0.44314083, 0.5342973)","(0.3937012, 0.4900622, 0.7427474)","(0.39751548, 0.4231063, 0.6433981)","(0.44610685, 0.5270458, 0.83406055)","(0.44631895, 0.3832167, 0.9027214)","(0.5348046, 0.5859705, 0.682901)","(0.5443615, 0.3556039, 0.5624271)","(0.6013833, 0.6627569, 0.6645312)","(0.599896, 0.3019847, 0.32895)","(0.65352595, 0.50473285, 0.7870933)","(0.6583051, 0.4148177, 0.7350479)","(0.78952265, 0.5687338, 0.72590405)","(0.7994425, 0.33667487, 0.8817345)","(0.9349297, 0.5722691, 0.88119245)","(0.9260062, 0.3727981, 0.82462025)","(0.3956083357334137, 0.45658425986766815, 0.6930727660655975)",0.06706444919109344,"(0.4333126147588094, 0.4562918345133464, 0.7563144167264303)",0.05180955741290303
113,"(0.42036825, 0.45588845, 0.46881852)","(0.40463325, 0.46992856, 0.56144553)","(0.40496168, 0.43848246, 0.44946805)","(0.40938067, 0.49004218, 0.8299786)","(0.4080835, 0.41972134, 0.6996541)","(0.46650666, 0.5209091, 0.82378423)","(0.47122407, 0.37887272, 0.8736987)","(0.5541325, 0.5938469, 0.6807872)","(0.5643343, 0.3446723, 0.5185324)","(0.63831127, 0.6709324, 0.67670953)","(0.65389895, 0.2796674, 0.65239996)","(0.6671764, 0.50109756, 0.78450125)","(0.6709392, 0.4116556, 0.7856784)","(0.805998, 0.5731389, 0.5751269)","(0.7989762, 0.33076403, 0.8351239)","(0.93559283, 0.5730709, 0.8016413)","(0.93401784, 0.3676041, 0.8624443)","(0.4087320864200592, 0.4548817574977875, 0.7648163437843323)",0.07033280283212662,"(0.4526996612548828, 0.45189008116722107, 0.7221004863580068)",0.06515540921902403
114,"(0.4304948, 0.4624228, 0.5167566)","(0.4112175, 0.4782022, 0.44137812)","(0.41257012, 0.44559032, 0.48487622)","(0.42458618, 0.49684912, 0.7518115)","(0.4228004, 0.4270798, 0.7249688)","(0.49237698, 0.52980334, 0.7927713)","(0.49385154, 0.3890525, 0.7394576)","(0.5815137, 0.60012746, 0.65628743)","(0.5849633, 0.34621605, 0.62945265)","(0.6751933, 0.67278767, 0.6640763)","(0.6580011, 0.28175548, 0.60622823)","(0.682563, 0.50123906, 0.7920852)","(0.68184566, 0.41098568, 0.7121398)","(0.8064201, 0.5719597, 0.6880845)","(0.8018422, 0.3248975, 0.597695)","(0.9301851, 0.579496, 0.71179503)","(0.94042915, 0.36688036, 0.79823107)","(0.4236932843923569, 0.4619644582271576, 0.7383901476860046)",0.06979217380285263,"(0.4722411036491394, 0.4604262113571167, 0.6829951604207357)",0.0835880712502054
